#{"t_start": 1776070569.1192172, "env_id": "highway-v0"}
r,l,t
20.454545,30,36935.783701
20.454545,30,36945.025968
20.454545,30,36954.34729
20.454545,30,36963.709716
20.573864,30,36973.01331
20.539857,30,36982.408653
20.454545,30,36991.709377
20.454545,30,37001.1003
20.454545,30,37010.494998
20.454545,30,37019.959485
20.454545,30,37029.257632
18.409091,28,37037.997816
20.454545,30,37047.381703
20.454545,30,37056.781377
20.454545,30,37066.074233
20.454545,30,37075.524651
20.454545,30,37084.91322
20.454545,30,37094.219469
20.454545,30,37103.548206
20.454545,30,37112.923272
20.454545,30,37122.97662
20.94352,30,37132.369754
20.454545,30,37141.815411
13.636364,21,37148.37529
20.454545,30,37157.716953
20.659198,30,37167.0942
20.454545,30,37176.475067
20.454545,30,37185.845365
20.454545,30,37195.202856
20.53988,30,37204.624176
20.573864,30,37213.887011
20.689116,30,37223.151603
20.454545,30,37232.430306
20.454545,30,37241.733094
20.53988,30,37251.115238
20.454545,30,37260.582114
20.454545,30,37269.903953
20.454545,30,37279.244021
20.454545,30,37288.57858
20.454545,30,37298.082952
20.454545,30,37307.469655
20.53988,30,37316.824849
20.454545,30,37326.175507
20.738703,30,37335.502432
20.454545,30,37344.75883
20.454545,30,37354.074533
20.573864,30,37363.443438
20.454545,30,37372.832524
20.651179,30,37382.291501
20.573864,30,37391.655651
20.454545,30,37401.009537
20.539885,30,37410.424032
20.454545,30,37419.84904
20.53988,30,37429.251943
20.454545,30,37438.652367
20.454545,30,37448.100922
20.454545,30,37457.504886
20.454545,30,37466.966772
20.573864,30,37476.332172
20.964773,30,37485.630939
20.454545,30,37495.063433
20.53988,30,37504.420932
20.454545,30,37513.708016
20.454545,30,37523.091177
20.571645,30,37532.398955
20.454545,30,37541.828521
20.454545,30,37551.199393
20.53988,30,37560.514225
20.454545,30,37569.907004
20.454545,30,37579.227599
20.573864,30,37588.757665
20.53988,30,37598.122943
20.454545,30,37607.488143
20.454545,30,37616.818613
20.454545,30,37626.166758
20.454545,30,37635.597019
8.181818,13,37639.649176
20.454545,30,37649.067653
20.964773,30,37658.433666
20.454545,30,37667.741184
20.690963,30,37677.165729
20.454545,30,37686.458939
20.454545,30,37695.792924
2.164773,4,37697.054907
20.454545,30,37706.557672
20.454545,30,37715.853704
20.53988,30,37725.246173
20.454545,30,37734.683505
20.454545,30,37744.099904
20.454545,30,37753.422086
20.454545,30,37763.515365
20.454545,30,37772.917139
20.454545,30,37782.26597
20.454545,30,37791.708697
5.454545,9,37794.552275
20.454545,30,37803.995707
20.454545,30,37813.389161
20.454545,30,37822.790869
20.53988,30,37832.115168
20.454545,30,37841.475655
20.454545,30,37850.735806
20.454545,30,37860.082454
20.454545,30,37869.461121
20.454545,30,37878.726036
20.659198,30,37888.056473
20.454545,30,37897.441048
20.573864,30,37906.819202
20.454545,30,37916.136539
20.454545,30,37925.510134
20.454545,30,37934.733138
20.454545,30,37944.055071
20.454545,30,37953.477736
20.454545,30,37962.78743
20.454545,30,37972.167841
20.454545,30,37981.597801
20.454545,30,37990.94637
20.53988,30,38000.303331
15.085335,23,38007.470421
20.454545,30,38016.862913
20.454545,30,38026.196604
20.454545,30,38035.494397
20.454545,30,38044.809481
20.454545,30,38054.102434
20.454545,30,38063.32189
20.454545,30,38072.741165
20.454545,30,38082.094248
20.454545,30,38091.413819
20.53988,30,38100.834141
20.454545,30,38110.138305
20.454545,30,38119.433796
20.454545,30,38128.782036
20.454545,30,38138.227633
20.454545,30,38147.500896
20.454545,30,38156.983525
20.454545,30,38166.393004
20.454545,30,38175.709153
20.454545,30,38185.117808
20.454545,30,38194.420365
20.53988,30,38203.766751
20.454545,30,38213.13543
20.625356,30,38222.575668
20.454545,30,38231.901748
20.454545,30,38241.207583
20.454545,30,38250.583771
20.454545,30,38260.103159
20.571645,30,38269.492754
20.454545,30,38278.840481
20.454545,30,38288.331073
20.454545,30,38297.656611
20.53988,30,38307.053823
20.454545,30,38316.440316
20.454545,30,38325.807852
20.573864,30,38335.179778
20.573864,30,38344.506749
20.454545,30,38353.860263
20.454545,30,38363.228482
20.454545,30,38372.605429
20.454545,30,38381.961632
20.53988,30,38391.326406
20.454545,30,38401.434206
20.454545,30,38410.735625
20.454545,30,38420.082252
20.571645,30,38429.473207
20.454545,30,38438.832941
20.454545,30,38448.275212
20.454545,30,38457.668028
20.573864,30,38467.120447
20.653391,30,38476.547429
20.454545,30,38485.894257
20.454545,30,38495.165203
10.909091,17,38500.456037
20.571645,30,38509.804176
20.454545,30,38519.185587
20.653391,30,38528.590399
20.571645,30,38537.978893
20.454545,30,38547.233759
20.65698,30,38556.4947
20.454545,30,38565.800428
20.454545,30,38575.079278
20.454545,30,38584.427176
20.454545,30,38593.77626
9.545455,15,38598.442559
20.454545,30,38607.804245
20.454545,30,38617.212712
20.454545,30,38626.746627
9.863817,15,38631.433345
20.454545,30,38640.851208
20.454545,30,38650.211235
20.454545,30,38659.479049
20.53988,30,38668.783948
20.573864,30,38678.133002
20.454545,30,38687.53227
20.454545,30,38696.866614
20.454545,30,38706.19897
20.454545,30,38715.595905
20.454545,30,38724.919007
20.454545,30,38734.297767
20.454545,30,38743.605283
20.454545,30,38753.015605
20.53988,30,38762.343771
20.454545,30,38771.722756
20.454545,30,38781.118267
20.454545,30,38790.505826
20.454545,30,38799.91678
20.454545,30,38809.275561
20.454545,30,38818.66384
20.454545,30,38827.974164
20.454545,30,38837.307948
20.454545,30,38846.523934
20.454545,30,38855.843089
20.454545,30,38865.235455
20.454545,30,38874.583816
20.454545,30,38883.968766
20.454545,30,38893.313773
20.454545,30,38902.672589
19.176244,29,38911.753846
20.454545,30,38921.089507
20.653391,30,38930.394952
20.454545,30,38939.624174
20.454545,30,38948.998855
20.454545,30,38958.356717
20.53988,30,38967.769524
20.454545,30,38977.15591
20.573864,30,38986.438593
20.625239,30,38995.794187
20.454545,30,39005.257466
20.454545,30,39014.610232
20.454545,30,39023.998795
20.454545,30,39033.481961
20.573864,30,39043.520798
20.454545,30,39052.868253
20.571645,30,39062.240261
20.454545,30,39071.585663
20.454545,30,39080.991558
20.454545,30,39090.33144
20.454545,30,39099.71504
20.454545,30,39109.009842
20.454545,30,39118.424522
20.454545,30,39127.905188
20.454545,30,39137.168654
20.454545,30,39146.579132
20.573864,30,39156.024478
20.454545,30,39165.381781
20.454545,30,39174.689847
20.454545,30,39184.049593
20.454545,30,39193.390678
20.454545,30,39202.784309
20.573864,30,39212.166285
20.454545,30,39221.476401
20.454545,30,39230.831308
20.454545,30,39240.322138
20.454545,30,39249.65667
20.454545,30,39258.994667
20.454545,30,39268.463871
20.454545,30,39277.762499
20.454545,30,39287.000319
20.454545,30,39296.341609
20.53988,30,39305.73344
20.454545,30,39315.007533
20.454545,30,39324.346998
20.454545,30,39333.646147
20.454545,30,39343.050839
20.454545,30,39352.565727
20.454545,30,39361.953112
20.454545,30,39371.381244
20.454545,30,39380.835316
20.454545,30,39390.26879
20.454545,30,39399.673817
4.090909,7,39401.884123
20.454545,30,39411.196975
20.454545,30,39420.494232
20.571645,30,39429.844865
20.454545,30,39439.310382
20.53988,30,39448.615567
20.454545,30,39457.919324
20.454545,30,39467.255458
20.454545,30,39476.591647
20.454545,30,39485.930001
20.454545,30,39495.284634
20.454545,30,39504.569563
20.454545,30,39513.881171
20.454545,30,39523.277274
20.454545,30,39532.689451
20.454545,30,39542.019463
20.454545,30,39551.397553
20.454545,30,39560.790493
20.454545,30,39570.054667
20.454545,30,39579.417466
20.454545,30,39588.843235
20.454545,30,39598.247006
20.857052,30,39607.672904
20.53988,30,39617.12168
20.454545,30,39626.471762
20.454545,30,39635.884253
20.454545,30,39645.275302
20.454545,30,39654.637785
20.454545,30,39664.009323
20.454545,30,39673.333234
20.454545,30,39683.382013
20.454545,30,39692.945957
20.454545,30,39702.380775
20.454545,30,39711.70479
20.454545,30,39721.101682
20.454545,30,39730.467703
20.454545,30,39739.804783
20.53988,30,39749.116182
20.454545,30,39758.483654
20.454545,30,39767.976801
20.454545,30,39777.36533
20.454545,30,39786.772879
20.571645,30,39796.220681
20.454545,30,39805.553753
20.454545,30,39814.95316
20.454545,30,39824.340133
20.454545,30,39833.694728
20.454545,30,39843.106293
20.454545,30,39852.458555
20.454545,30,39861.856873
20.53988,30,39871.112266
20.65698,30,39880.423532
20.454545,30,39889.856846
20.454545,30,39899.260856
20.454545,30,39908.60291
20.454545,30,39917.959565
20.454545,30,39927.394578
20.454545,30,39936.669218
20.454545,30,39945.94409
20.454545,30,39955.315838
20.454545,30,39964.641871
20.454545,30,39974.021531
20.454545,30,39983.366783
20.454545,30,39992.712817
20.454545,30,40001.923318
20.454545,30,40011.338427
20.571645,30,40020.768236
20.454545,30,40030.181555
20.454545,30,40039.56356
20.454545,30,40048.938893
20.454545,30,40058.283634
20.454545,30,40067.649518
20.454545,30,40077.070093
20.454545,30,40086.585315
20.454545,30,40095.912747
20.454545,30,40105.265581
20.454545,30,40114.515494
20.454545,30,40123.882133
20.454545,30,40133.182813
20.454545,30,40142.636353
20.454545,30,40152.038623
20.454545,30,40161.47165
20.454545,30,40170.898824
20.454545,30,40180.111765
20.454545,30,40189.525898
20.454545,30,40198.889052
20.454545,30,40208.156121
20.454545,30,40217.434494
12.954545,20,40223.641386
20.659203,30,40233.021181
20.454545,30,40242.38094
20.454545,30,40251.645367
20.571645,30,40261.105443
20.454545,30,40270.391766
20.454545,30,40279.802078
20.454545,30,40289.269465
20.454545,30,40298.598595
4.772727,8,40301.103467
20.454545,30,40310.422119
20.454545,30,40320.505921
20.571645,30,40329.968462
20.454545,30,40339.319248
20.454545,30,40348.722392
20.454545,30,40358.111555
20.454545,30,40367.460311
20.454545,30,40376.897946
20.454545,30,40386.249907
2.045455,4,40387.515641
20.454545,30,40396.864706
20.454545,30,40406.192912
20.454545,30,40415.639811
20.454545,30,40425.04825
20.53988,30,40434.43345
20.454545,30,40443.794016
20.454545,30,40453.106245
20.454545,30,40462.449078
20.454545,30,40471.80955
20.454545,30,40481.123529
20.454545,30,40490.481871
20.454545,30,40499.752978
20.454545,30,40508.998932
20.540873,30,40518.364702
20.454545,30,40527.742369
20.454545,30,40537.187815
20.571645,30,40546.513092
15.0,23,40553.701146
20.653391,30,40563.107328
20.454545,30,40572.457807
20.454545,30,40581.734347
20.454545,30,40591.043049
20.454545,30,40600.38754
20.454545,30,40609.637001
20.454545,30,40618.982357
2.045455,4,40620.250978
20.454545,30,40629.708626
20.454545,30,40639.046149
20.454545,30,40648.367847
20.454545,30,40657.695887
20.454545,30,40667.057285
20.53988,30,40676.439143
20.454545,30,40685.865944
20.454545,30,40695.254722
20.454545,30,40704.579704
20.454545,30,40713.975542
20.454545,30,40723.290761
20.454545,30,40732.65261
20.454545,30,40742.010612
20.454545,30,40751.404953
20.454545,30,40760.750426
20.571645,30,40770.193805
20.454545,30,40779.592029
20.454545,30,40789.001668
20.454545,30,40798.383587
20.454545,30,40807.739786
20.454545,30,40817.053358
20.454545,30,40826.303603
20.454545,30,40835.627211
20.454545,30,40845.080889
20.454545,30,40854.42457
20.454545,30,40863.808707
20.454545,30,40873.179077
20.454545,30,40882.550077
20.454545,30,40891.905849
20.454545,30,40901.27442
20.454545,30,40910.763074
20.454545,30,40920.131418
20.454545,30,40929.476484
20.573864,30,40938.725337
20.454545,30,40948.152118
20.454545,30,40958.240692
20.454545,30,40967.623794
20.454545,30,40976.967927
20.454545,30,40986.302375
20.454545,30,40995.697624
20.454545,30,41005.052116
20.454545,30,41014.496653
20.454545,30,41023.896513
20.454545,30,41033.277821
20.454545,30,41042.680296
20.454545,30,41052.003697
20.53988,30,41061.410591
20.454545,30,41070.815948
20.454545,30,41080.156971
20.454545,30,41089.57729
20.454545,30,41098.938536
20.454545,30,41108.375273
20.454545,30,41117.721424
20.454545,30,41127.065997
20.53988,30,41136.351887
20.53988,30,41145.804502
20.454545,30,41155.142933
20.454545,30,41164.372347
20.454545,30,41173.773787
2.727273,5,41175.385892
20.454545,30,41184.760529
20.454545,30,41194.047866
20.454545,30,41203.387876
20.454545,30,41212.712512
20.454545,30,41222.109086
20.454545,30,41231.597838
20.454545,30,41240.931784
20.454545,30,41250.29727
20.454545,30,41259.651768
20.454545,30,41269.001208
20.454545,30,41278.372551
20.454545,30,41287.738421
20.454545,30,41297.080766
20.454545,30,41306.375472
20.454545,30,41315.720528
20.454545,30,41325.126939
17.045455,26,41333.239982
20.454545,30,41342.57019
20.454545,30,41351.887115
20.454545,30,41361.228768
20.454545,30,41370.551692
20.53988,30,41379.890878
20.454545,30,41389.267789
20.454545,30,41398.679455
20.454545,30,41408.074143
5.573864,9,41410.868805
20.454545,30,41420.34997
20.454545,30,41429.70939
20.454545,30,41439.080323
20.454545,30,41448.426914
20.454545,30,41457.856529
20.454545,30,41467.286083
20.454545,30,41476.599071
20.454545,30,41485.916132
20.53988,30,41495.215291
20.454545,30,41504.443665
20.454545,30,41513.70243
20.454545,30,41522.962029
20.454545,30,41532.281408
20.454545,30,41541.552484
20.454545,30,41550.940761
20.454545,30,41560.332969
20.454545,30,41569.780334
20.454545,30,41579.08981
20.454545,30,41588.467434
20.454545,30,41598.547178
20.454545,30,41607.904251
20.454545,30,41617.181751
20.573864,30,41626.531094
20.454545,30,41636.03844
20.53988,30,41645.385469
20.573864,30,41654.68133
20.454545,30,41664.010291
20.573864,30,41673.321495
20.454545,30,41682.672714
20.454545,30,41692.05905
4.090909,7,41694.248524
20.454545,30,41703.637662
20.454545,30,41712.989869
20.454545,30,41722.306422
20.454545,30,41731.621375
20.454545,30,41741.038421
20.573864,30,41750.431517
20.690946,30,41759.814718
20.454545,30,41769.108777
20.454545,30,41778.469004
8.863636,14,41782.876086
20.454545,30,41792.177303
20.454545,30,41801.587554
20.771717,30,41810.915767
20.454545,30,41820.237528
20.454545,30,41829.531265
20.454545,30,41838.970755
20.454545,30,41848.363925
20.454545,30,41857.792506
20.454545,30,41867.071832
20.454545,30,41876.378626
20.454545,30,41885.677372
20.454545,30,41895.017776
20.454545,30,41904.344271
20.454545,30,41913.686846
20.454545,30,41923.161898
20.573864,30,41932.506252
20.53988,30,41941.834153
20.454545,30,41951.14878
20.454545,30,41960.669626
20.454545,30,41970.086503
20.454545,30,41979.419969
20.454545,30,41988.834981
20.454545,30,41998.197582
20.454545,30,42007.521533
20.454545,30,42016.979835
20.454545,30,42026.479134
20.454545,30,42035.831634
20.454545,30,42045.151629
20.454545,30,42054.500866
20.454545,30,42063.771929
20.454545,30,42073.160745
20.454545,30,42082.560402
20.454545,30,42091.875384
20.454545,30,42101.240027
20.454545,30,42110.607964
20.653391,30,42119.956365
20.454545,30,42129.376662
20.454545,30,42138.763591
20.454545,30,42148.0606
20.454545,30,42157.450638
20.573864,30,42166.800436
20.454545,30,42176.119444
20.454545,30,42185.648035
20.454545,30,42194.922529
20.454545,30,42204.300976
20.454545,30,42213.726814
20.454545,30,42223.033084
20.688338,30,42232.488254
20.454545,30,42242.636396
20.454545,30,42251.929858
20.454545,30,42261.344714
20.454545,30,42270.725965
20.454545,30,42280.127414
20.454545,30,42289.524366
20.454545,30,42298.984571
20.454545,30,42308.311444
20.454545,30,42317.761098
20.454545,30,42327.082452
20.454545,30,42336.587186
20.454545,30,42346.04447
20.454545,30,42355.479331
20.454545,30,42364.781615
20.454545,30,42374.073547
20.454545,30,42383.439068
20.53988,30,42392.79603
20.53988,30,42402.071507
20.454545,30,42411.517617
20.454545,30,42421.023934
20.573864,30,42430.388317
20.454545,30,42439.750857
20.454545,30,42449.075937
20.454545,30,42458.431916
20.454545,30,42467.779408
20.53988,30,42477.03146
20.53988,30,42486.309935
20.454545,30,42495.605905
20.454545,30,42504.983438
20.454545,30,42514.218066
20.454545,30,42523.586959
20.454545,30,42532.879199
20.454545,30,42542.309237
4.772727,8,42544.801353
20.454545,30,42554.136331
20.454545,30,42563.54153
20.454545,30,42572.948796
20.454545,30,42582.37496
20.454545,30,42591.710951
20.454545,30,42601.0822
20.454545,30,42610.390267
20.454545,30,42619.677442
20.454545,30,42629.001891
20.454545,30,42638.407248
20.454545,30,42647.755508
20.454545,30,42657.11592
20.454545,30,42666.409553
20.454545,30,42675.777882
20.53988,30,42685.092478
20.454545,30,42694.432404
20.454545,30,42703.792937
20.454545,30,42713.137116
20.573864,30,42722.581769
20.454545,30,42731.92818
20.454545,30,42741.308746
20.454545,30,42750.680399
20.454545,30,42760.114467
20.454545,30,42769.513249
20.454545,30,42778.88714
20.454545,30,42788.249712
20.454545,30,42797.778546
20.454545,30,42807.043661
20.693182,30,42816.382518
20.454545,30,42825.766694
20.454545,30,42835.143698
20.454545,30,42844.535313
20.454545,30,42853.796694
20.454545,30,42863.208726
20.454545,30,42872.493486
20.454545,30,42882.597616
20.454545,30,42891.920227
20.454545,30,42901.362828
20.454545,30,42910.672094
20.573864,30,42920.010727
20.454545,30,42929.397489
20.454545,30,42938.833098
20.454545,30,42948.147432
20.454545,30,42957.449543
20.454545,30,42966.699904
20.454545,30,42976.030308
20.454545,30,42985.478816
20.454545,30,42994.781244
20.454545,30,43004.117888
20.454545,30,43013.477367
20.454545,30,43022.86066
20.454545,30,43032.163625
20.454545,30,43041.505387
20.571645,30,43050.896232
20.454545,30,43060.290141
1.363636,3,43061.252436
19.772727,30,43070.668667
20.454545,30,43079.955957
20.454545,30,43089.361422
20.539862,30,43098.712601
20.573864,30,43107.997922
20.454545,30,43117.354758
20.573864,30,43126.710489
20.454545,30,43136.059885
20.454545,30,43145.371873
20.454545,30,43154.74478
20.454545,30,43164.050752
20.454545,30,43173.350819
20.573864,30,43182.64819
20.454545,30,43191.935
20.454545,30,43201.271494
20.53988,30,43210.597018
20.454545,30,43219.980161
20.454545,30,43229.296872
20.454545,30,43238.774106
4.772727,8,43241.287969
20.454545,30,43250.723423
20.454545,30,43260.026646
20.454545,30,43269.508078
20.454545,30,43278.816412
20.573864,30,43288.215848
4.090909,7,43290.39644
20.454545,30,43299.683966
20.454545,30,43309.057598
20.454545,30,43318.41604
20.53988,30,43327.817603
20.711372,30,43337.156778
20.454545,30,43346.530852
20.807637,30,43356.002268
10.909091,17,43361.249135
20.454545,30,43370.645951
20.454545,30,43380.054593
20.454545,30,43389.421962
20.454545,30,43398.823148
20.454545,30,43408.150465
20.573864,30,43417.456425
20.53988,30,43426.918033
20.454545,30,43436.306331
20.454545,30,43445.603251
20.454545,30,43454.903368
20.454545,30,43464.207251
20.454545,30,43473.608055
20.454545,30,43482.970956
20.454545,30,43492.317959
20.454545,30,43501.72222
20.454545,30,43510.956339
2.727273,5,43512.532318
20.454545,30,43522.657425
20.454545,30,43532.044191
20.53988,30,43541.346127
20.454545,30,43550.72985
20.454545,30,43560.202504
20.454545,30,43569.508439
20.454545,30,43578.874581
20.571645,30,43588.31948
20.454545,30,43597.638814
20.810264,30,43606.985854
20.454545,30,43616.419286
6.818182,11,43619.85036
20.454545,30,43629.241641
20.573864,30,43638.61353
20.573864,30,43647.972454
7.5,12,43651.702942
20.454545,30,43661.154013
20.454545,30,43670.569741
20.454545,30,43679.998363
20.573864,30,43689.455713
20.688338,30,43698.772612
20.454545,30,43708.109451
20.539881,30,43717.557015
20.454545,30,43727.062399
20.454545,30,43736.40055
20.454545,30,43745.768617
20.454545,30,43755.149383
5.454545,9,43757.943237
20.573864,30,43767.371885
20.454545,30,43776.739125
20.454545,30,43786.060914
20.454545,30,43795.431952
20.573864,30,43804.754359
20.571645,30,43814.083209
20.573864,30,43823.48161
20.539857,30,43832.906041
20.454545,30,43842.305943
20.454545,30,43851.655343
20.693182,30,43861.054574
20.573864,30,43870.429434
20.454545,30,43879.748435
20.454545,30,43889.175708
20.454545,30,43898.473626
20.454545,30,43907.836094
20.454545,30,43917.098873
20.454545,30,43926.432994
20.454545,30,43935.84868
20.454545,30,43945.279986
20.454545,30,43954.811514
20.454545,30,43964.281563
20.454545,30,43973.682632
20.693182,30,43983.104538
20.454545,30,43992.439901
20.454545,30,44001.890353
20.454545,30,44011.210544
20.539909,30,44020.564334
20.454545,30,44029.883533
20.454545,30,44039.359637
20.53988,30,44048.764895
20.53988,30,44058.18932
20.454545,30,44067.55532
20.454545,30,44076.858994
20.454545,30,44086.209158
20.454545,30,44095.514791
7.5,12,44099.273817
20.626015,30,44108.718823
20.454545,30,44118.052319
20.53988,30,44127.335634
20.454545,30,44136.791147
20.454545,30,44146.028709
20.454545,30,44155.39145
20.8125,30,44165.530337
20.454545,30,44174.957256
20.454545,30,44184.412499
20.454545,30,44193.806766
20.53988,30,44203.226781
20.454545,30,44212.56792
20.454545,30,44221.918758
20.454545,30,44231.276295
20.454545,30,44240.634448
20.454545,30,44249.97878
20.53988,30,44259.372887
20.454545,30,44268.722075
20.454545,30,44278.114626
20.454545,30,44287.4253
20.454545,30,44296.737765
20.454545,30,44306.085481
20.653391,30,44315.59277
20.454545,30,44324.927532
20.53988,30,44334.214941
20.454545,30,44343.52965
20.454545,30,44352.867977
20.454545,30,44362.241261
20.454545,30,44371.480109
20.454545,30,44380.77738
20.454545,30,44390.092528
20.454545,30,44399.506421
20.454545,30,44408.876291
20.454545,30,44418.14222
20.454545,30,44427.495805
20.454545,30,44436.84917
20.454545,30,44446.223844
20.454545,30,44455.636429
5.454545,9,44458.443516
20.454545,30,44467.868687
20.454545,30,44477.25215
20.454545,30,44486.586614
20.454545,30,44495.879127
20.573864,30,44505.325475
20.454545,30,44514.689419
20.625355,30,44524.110914
20.454545,30,44533.512873
20.454545,30,44542.923754
20.53988,30,44552.261591
20.454545,30,44561.669213
20.454545,30,44571.156637
20.454545,30,44580.501765
20.454545,30,44589.86321
20.454545,30,44599.175532
20.454545,30,44608.571688
20.454545,30,44617.944095
20.454545,30,44627.3235
20.454545,30,44636.680247
20.454545,30,44646.083971
20.653391,30,44655.574476
20.573864,30,44664.918376
20.454545,30,44674.329961
20.454545,30,44683.722507
20.454545,30,44693.044727
20.454545,30,44702.424805
20.454545,30,44711.803673
20.693182,30,44721.204804
20.454545,30,44730.536258
20.651176,30,44739.837698
20.454545,30,44749.117295
20.454545,30,44758.401535
20.454545,30,44767.825006
20.571645,30,44777.069553
20.454545,30,44786.443782
20.454545,30,44795.799216
20.573864,30,44805.784059
20.454545,30,44815.128677
20.454545,30,44824.491607
20.454545,30,44833.830682
20.53988,30,44843.192594
20.454545,30,44852.521499
20.454545,30,44861.774685
20.454545,30,44871.046747
20.454545,30,44880.569684
20.454545,30,44890.015057
20.571645,30,44899.364894
20.454545,30,44908.751714
20.693182,30,44918.068928
20.454545,30,44927.534787
20.573864,30,44936.837444
20.454545,30,44946.174894
20.454545,30,44955.635405
20.454545,30,44965.002447
20.454545,30,44974.400538
20.454545,30,44983.704382
20.53988,30,44993.070316
20.454545,30,45002.430628
20.454545,30,45011.734242
20.454545,30,45021.079724
20.454545,30,45030.368926
20.454545,30,45039.752967
20.454545,30,45049.142296
20.454545,30,45058.557
20.539885,30,45067.947121
20.571645,30,45077.268208
20.454545,30,45086.521128
20.454545,30,45095.874823
20.454545,30,45105.220515
20.454545,30,45114.50661
20.454545,30,45123.822892
20.454545,30,45133.196678
20.573864,30,45142.506624
20.454545,30,45151.814363
20.454545,30,45161.200537
20.454545,30,45170.575547
20.454545,30,45179.940758
20.53988,30,45189.199825
20.454545,30,45198.597435
20.454545,30,45207.966711
20.454545,30,45217.504617
20.454545,30,45226.762166
20.571645,30,45236.100541
20.454545,30,45245.49974
20.454545,30,45254.910645
20.454545,30,45264.409748
20.573864,30,45273.701396
20.454545,30,45283.024892
3.409091,6,45284.907469
20.454545,30,45294.265277
20.571645,30,45303.534583
20.454545,30,45312.999654
20.454545,30,45322.349487
20.454545,30,45331.799048
20.454545,30,45341.218081
20.454545,30,45350.523192
20.454545,30,45359.820152
8.181818,13,45363.837749
20.454545,30,45373.087314
20.454545,30,45382.382375
20.454545,30,45391.750013
20.454545,30,45400.997933
20.454545,30,45410.263635
20.573864,30,45419.656234
20.53988,30,45428.927931
20.454545,30,45439.021774
20.454545,30,45448.309613
20.454545,30,45457.613495
20.454545,30,45466.899655
20.454545,30,45476.209474
20.890865,30,45485.569897
20.454545,30,45494.862829
20.571645,30,45504.222646
20.454545,30,45513.571256
20.454545,30,45523.078005
20.454545,30,45532.416318
20.454545,30,45541.779658
20.454545,30,45551.118329
20.454545,30,45560.54491
20.454545,30,45569.877928
20.454545,30,45579.276936
20.454545,30,45588.559839
20.454545,30,45597.912613
20.454545,30,45607.296487
20.454545,30,45616.631479
20.573864,30,45625.988246
20.454545,30,45635.385488
20.571645,30,45644.843737
20.454545,30,45654.12993
20.454545,30,45663.552484
20.454545,30,45672.95414
20.454545,30,45682.34141
20.454545,30,45691.797385
20.454545,30,45701.175719
20.454545,30,45710.478787
20.53988,30,45719.895235
20.454545,30,45729.318372
20.454545,30,45738.592804
20.454545,30,45747.837153
20.454545,30,45757.18869
20.454545,30,45766.580332
20.454545,30,45776.047357
20.454545,30,45785.387333
20.454545,30,45794.761455
20.454545,30,45804.18358
20.454545,30,45813.563305
20.454545,30,45822.910538
20.454545,30,45832.346137
20.454545,30,45841.708349
20.454545,30,45851.106092
20.693182,30,45860.517033
20.573864,30,45869.892686
20.454545,30,45879.22716
20.454545,30,45888.660215
20.454545,30,45897.982817
20.454545,30,45907.351161
20.454545,30,45916.7102
20.454545,30,45926.131851
20.454545,30,45935.487366
20.454545,30,45944.843418
20.454545,30,45954.231476
20.53988,30,45963.659764
20.454545,30,45972.914021
20.454545,30,45982.260566
20.659368,30,45991.595046
20.454545,30,46000.900481
20.454545,30,46010.330578
20.454545,30,46019.728362
20.454545,30,46029.074136
20.454545,30,46038.413785
20.454545,30,46047.84026
20.454545,30,46057.132414
20.454545,30,46066.437536
20.454545,30,46076.437063
20.573864,30,46085.78422
20.454545,30,46095.274873
20.454545,30,46104.662009
20.454545,30,46114.010952
20.454545,30,46123.420221
20.454545,30,46132.755011
20.454545,30,46142.218976
20.571645,30,46151.593892
20.454545,30,46160.978555
20.454545,30,46170.383007
20.454545,30,46179.686728
20.454545,30,46189.02993
20.454545,30,46198.342463
20.454545,30,46207.682981
20.454545,30,46216.99955
20.573864,30,46226.357513
20.454545,30,46235.765309
20.454545,30,46245.076977
20.454545,30,46254.378343
4.772727,8,46256.884212
20.454545,30,46266.265021
20.454545,30,46275.624344
20.454545,30,46284.934197
20.454545,30,46294.27442
20.454545,30,46303.639004
20.454545,30,46313.065951
20.454545,30,46322.368187
20.454545,30,46331.809945
20.454545,30,46341.202458
20.454545,30,46350.6235
20.454545,30,46359.997123
20.454545,30,46369.431653
20.571645,30,46378.902554
20.454545,30,46388.195929
20.573864,30,46397.54706
20.454545,30,46406.865792
20.454545,30,46416.206461
20.454545,30,46425.585674
20.454545,30,46434.944579
20.454545,30,46444.228895
20.454545,30,46453.661127
20.454545,30,46462.930428
20.454545,30,46472.325433
20.571645,30,46481.701422
20.454545,30,46491.14539
20.573864,30,46500.489575
20.454545,30,46509.876346
20.454545,30,46519.157305
20.454545,30,46528.492666
20.454545,30,46537.931125
20.454545,30,46547.236314
20.454545,30,46556.717476
20.454545,30,46566.140329
20.454545,30,46575.508216
20.454545,30,46584.835097
20.454545,30,46594.246089
20.53988,30,46603.600973
20.454545,30,46612.914654
20.454545,30,46622.292179
20.454545,30,46631.610147
20.810264,30,46640.943372
20.454545,30,46650.354272
20.454545,30,46659.660077
20.454545,30,46669.010333
20.454545,30,46678.328692
20.454545,30,46687.683441
20.454545,30,46697.027818
20.571645,30,46706.411604
20.693182,30,46716.41612
20.53988,30,46725.705786
20.454545,30,46735.162488
20.573864,30,46744.504748
20.539909,30,46753.864429
20.454545,30,46763.162699
20.807637,30,46772.442741
20.573864,30,46781.761512
20.454545,30,46791.103385
20.573864,30,46800.389432
