#{"t_start": 1776070577.9574978, "env_id": "highway-v0"}
r,l,t
20.53988,30,16286.77434
20.625215,30,16296.570232
20.53988,30,16306.232959
20.454545,30,16315.96533
20.454545,30,16325.708081
20.454545,30,16335.461552
20.710719,30,16345.132753
17.727273,27,16353.832602
20.454545,30,16363.551756
20.454545,30,16373.318092
20.454545,30,16383.05694
20.454545,30,16392.835384
20.53988,30,16402.632866
20.454545,30,16412.421334
20.454545,30,16422.230548
20.454545,30,16432.01668
20.738726,30,16441.772003
21.084091,30,16451.556098
4.772727,8,16454.149731
20.454545,30,16463.93449
20.53988,30,16473.778452
20.454545,30,16483.526816
20.454545,30,16493.243586
20.53988,30,16502.963346
20.454545,30,16512.646493
20.454545,30,16522.444441
20.573864,30,16532.214928
20.53988,30,16541.930353
20.53988,30,16551.604977
20.454545,30,16561.337514
20.573864,30,16571.13285
20.454545,30,16580.879491
20.454545,30,16590.599654
20.454545,30,16600.300903
20.53988,30,16610.091706
2.045455,4,16611.400033
20.693182,30,16621.078984
20.54005,30,16630.854269
20.454545,30,16640.666072
20.659198,30,16650.402609
20.454545,30,16660.019264
20.454545,30,16669.87653
8.181818,13,16674.793417
20.53988,30,16684.537636
20.53988,30,16694.182047
20.539909,30,16704.03875
20.454545,30,16713.774847
20.626207,30,16723.487757
20.454545,30,16733.257563
20.539909,30,16742.99673
20.886238,30,16752.737535
20.454545,30,16762.43388
20.454545,30,16772.149595
20.454545,30,16781.83818
20.454545,30,16791.596137
20.454545,30,16801.436019
20.651177,30,16811.148963
20.454545,30,16821.04547
20.454545,30,16830.874974
20.573864,30,16840.561976
20.454545,30,16850.346923
20.454545,30,16860.167117
20.53988,30,16870.017309
20.454545,30,16879.698573
20.971573,30,16889.396492
20.573864,30,16899.117505
20.454545,30,16908.920438
20.53988,30,16918.684667
20.454545,30,16928.479299
20.454545,30,16938.205281
20.573864,30,16947.99181
20.454545,30,16957.692147
20.454545,30,16967.365934
20.571645,30,16977.244373
20.53988,30,16986.975088
20.659198,30,16996.656987
20.625219,30,17006.403632
20.53988,30,17016.235074
20.454545,30,17025.93574
20.454545,30,17035.613847
20.454545,30,17045.371976
20.573864,30,17055.160331
20.454545,30,17064.911376
20.53988,30,17074.606622
20.571645,30,17084.301887
20.454545,30,17094.109237
20.53988,30,17103.867568
20.454545,30,17113.592761
20.454545,30,17123.346542
8.863636,14,17127.890073
20.53988,30,17137.733836
20.454545,30,17147.523234
20.454545,30,17157.276869
20.573864,30,17167.096024
20.454545,30,17176.898961
20.454545,30,17186.729353
20.573864,30,17196.498498
20.454545,30,17206.340873
20.454545,30,17216.067025
20.454545,30,17225.834253
20.454545,30,17235.620969
20.938733,30,17245.371073
20.454545,30,17255.147573
20.454545,30,17264.84783
20.807656,30,17274.54829
20.454545,30,17284.208878
20.454545,30,17293.91291
20.53988,30,17303.651339
20.454545,30,17313.314214
20.573864,30,17322.955683
20.454545,30,17332.598072
20.53988,30,17343.051423
20.653391,30,17352.84482
20.454545,30,17362.645196
20.454545,30,17372.349973
20.53988,30,17382.12933
20.454545,30,17391.926978
20.693182,30,17401.606682
20.454545,30,17411.516038
20.454545,30,17421.280931
20.738754,30,17431.014316
20.53988,30,17440.736399
20.454545,30,17450.50369
20.53988,30,17460.296591
20.573864,30,17470.07986
20.454545,30,17479.819541
20.573864,30,17489.596128
20.454545,30,17499.318741
20.454545,30,17509.021629
20.454545,30,17518.759517
20.454545,30,17528.548369
20.454545,30,17538.247679
20.571645,30,17547.976918
20.454545,30,17557.708199
20.454545,30,17567.493985
20.53988,30,17577.177487
20.454545,30,17586.907065
20.454545,30,17596.672215
20.693182,30,17606.442981
20.53988,30,17616.190456
20.454545,30,17626.084018
20.454545,30,17635.838163
20.454545,30,17645.592148
20.454545,30,17655.212812
20.77069,30,17665.044609
20.454545,30,17674.825447
20.454545,30,17684.56514
6.818182,11,17688.180518
20.454545,30,17697.943043
20.454545,30,17707.575607
20.454545,30,17717.307231
20.53988,30,17727.076725
20.454545,30,17736.798956
20.971573,30,17746.572187
15.0,23,17754.095313
20.454545,30,17763.933522
4.090909,7,17766.191102
20.454545,30,17775.913103
20.540873,30,17785.666174
20.454545,30,17795.397738
20.454545,30,17805.23461
20.454545,30,17815.086063
20.659199,30,17824.824676
20.539909,30,17834.577014
20.454545,30,17844.396659
20.454545,30,17854.125781
20.454545,30,17863.835072
20.573864,30,17873.60893
20.454545,30,17883.381753
20.454545,30,17893.132661
20.454545,30,17902.922779
20.454545,30,17912.827163
20.53988,30,17922.547414
20.571645,30,17932.31943
20.454545,30,17942.091119
20.53988,30,17951.800957
20.571645,30,17961.542783
20.454545,30,17971.356385
20.53988,30,17980.992928
20.454545,30,17990.75395
20.454545,30,18000.63524
20.454545,30,18011.093668
20.454545,30,18020.859648
20.454545,30,18030.590991
20.454545,30,18040.243893
20.454545,30,18049.965495
20.454545,30,18059.705242
20.454545,30,18069.464051
20.454545,30,18079.20935
20.573864,30,18088.920378
20.454545,30,18098.612645
20.53988,30,18108.381146
20.53988,30,18118.146225
20.454545,30,18127.879672
20.454545,30,18137.637525
20.454545,30,18147.314723
20.454545,30,18157.137156
20.454545,30,18166.91799
20.454545,30,18176.652037
20.454545,30,18186.434833
20.454545,30,18196.23345
20.454545,30,18205.952776
20.454545,30,18215.735152
20.454545,30,18225.596501
20.454545,30,18235.295019
20.625215,30,18245.033479
20.454545,30,18254.851022
20.454545,30,18264.598236
20.454545,30,18274.312053
20.62522,30,18283.972139
20.454545,30,18293.851353
20.454545,30,18303.602407
20.454545,30,18313.365438
20.454545,30,18323.161426
20.454545,30,18332.929705
20.454545,30,18342.631592
20.53988,30,18352.391092
20.454545,30,18362.144011
20.454545,30,18371.921813
20.454545,30,18381.643339
20.573864,30,18391.379089
20.454545,30,18401.242051
20.454545,30,18411.094466
20.454545,30,18420.841418
20.454545,30,18430.528719
20.454545,30,18440.317727
20.454545,30,18450.045496
20.573864,30,18459.883233
20.454545,30,18469.69049
20.53988,30,18479.396676
20.454545,30,18489.082106
20.454545,30,18498.900806
20.454545,30,18508.61908
20.53988,30,18518.414853
20.454545,30,18528.170206
20.454545,30,18537.924357
20.454545,30,18547.636884
20.454545,30,18557.283988
20.454545,30,18567.058038
20.454545,30,18576.760413
20.454545,30,18586.513904
20.454545,30,18596.223132
20.454545,30,18606.025697
20.454545,30,18615.747711
20.864844,30,18625.592413
20.454545,30,18635.307192
20.454545,30,18645.053146
20.53988,30,18654.759885
20.454545,30,18664.606525
20.454545,30,18675.101855
20.53988,30,18684.781891
20.454545,30,18694.655814
20.454545,30,18704.510451
20.454545,30,18714.2059
20.454545,30,18723.988968
16.676747,25,18732.04398
20.454545,30,18741.739604
20.454545,30,18751.474613
20.454545,30,18761.142706
20.454545,30,18770.889302
20.53988,30,18780.693692
20.454545,30,18790.502259
20.454545,30,18800.249534
20.454545,30,18810.018082
20.454545,30,18819.625324
20.53988,30,18829.442731
20.573864,30,18839.21159
20.454545,30,18849.075933
20.454545,30,18858.844584
20.454545,30,18868.534375
20.454545,30,18878.234698
20.454545,30,18887.875766
20.454545,30,18897.675527
20.454545,30,18907.52866
20.454545,30,18917.214096
20.454545,30,18926.976266
20.454545,30,18936.698298
20.454545,30,18946.448818
20.454545,30,18956.239863
20.454545,30,18965.943012
20.454545,30,18975.650371
20.454545,30,18985.384229
20.573864,30,18995.139565
20.693182,30,19004.795603
20.454545,30,19014.59373
20.454545,30,19024.343112
20.454545,30,19034.06846
20.454545,30,19043.835419
20.454545,30,19053.524359
20.454545,30,19063.273696
20.454545,30,19072.921071
20.454545,30,19082.811127
20.454545,30,19092.558537
20.571645,30,19102.365193
20.454545,30,19112.008153
20.571645,30,19121.65372
20.454545,30,19131.437806
20.454545,30,19141.161026
18.494426,28,19150.286396
20.454545,30,19160.032625
20.454545,30,19169.77904
20.573864,30,19179.578279
20.454545,30,19189.379914
20.454545,30,19199.007008
20.571645,30,19208.77843
20.454545,30,19218.489548
20.573864,30,19228.385307
6.818182,11,19231.968314
20.454545,30,19241.719552
20.454545,30,19251.499598
20.454545,30,19261.150498
20.454545,30,19270.923614
20.454545,30,19280.622766
20.653391,30,19290.446458
20.454545,30,19300.116792
20.7389,30,19309.969294
20.539885,30,19319.698376
20.571645,30,19329.476486
20.571645,30,19339.097155
20.573864,30,19349.51249
10.909091,17,19355.066186
20.454545,30,19364.885482
20.53988,30,19374.682246
20.454545,30,19384.402906
20.454545,30,19394.164076
20.454545,30,19404.021158
20.454545,30,19413.763309
20.886238,30,19423.528421
20.454545,30,19433.266289
20.53988,30,19443.111887
20.454545,30,19452.988769
20.454545,30,19462.784561
20.539857,30,19472.485992
20.454545,30,19482.312682
20.573864,30,19492.114438
20.53988,30,19501.826737
20.573864,30,19511.62856
20.454545,30,19521.375404
20.653391,30,19531.107961
20.454545,30,19540.9425
20.454545,30,19550.699856
20.454545,30,19560.589169
20.454545,30,19570.403035
20.454545,30,19580.154934
20.454545,30,19590.002227
20.454545,30,19599.825575
20.454545,30,19609.736277
20.53988,30,19619.438528
20.659198,30,19629.245099
20.454545,30,19639.112367
20.454545,30,19648.885258
20.454545,30,19658.546423
20.454545,30,19668.323204
20.454545,30,19678.077832
20.454545,30,19687.743853
20.454545,30,19697.587181
20.454545,30,19707.482723
20.53988,30,19717.352637
20.454545,30,19727.171433
20.454545,30,19736.900747
20.454545,30,19746.715523
20.454545,30,19756.393837
20.651182,30,19766.096335
20.53988,30,19775.888667
20.454545,30,19785.732432
20.454545,30,19795.512576
20.454545,30,19805.30464
20.454545,30,19815.051898
20.454545,30,19824.837879
20.454545,30,19834.619183
20.454545,30,19844.320973
20.454545,30,19854.096229
20.454545,30,19863.943649
20.454545,30,19873.663007
20.454545,30,19883.411193
20.454545,30,19893.15408
20.454545,30,19902.906817
20.454545,30,19912.654099
20.454545,30,19922.35262
20.454545,30,19932.123324
20.454545,30,19941.880377
20.573864,30,19951.538549
20.693182,30,19961.333555
20.454545,30,19971.079066
20.454545,30,19980.865768
20.454545,30,19990.63774
20.454545,30,20000.388658
7.5,12,20004.291377
20.690963,30,20014.786335
20.454545,30,20024.545604
20.454545,30,20034.338383
20.454545,30,20044.055995
20.653391,30,20053.832011
20.454545,30,20063.613646
20.53988,30,20073.338852
20.454545,30,20083.010428
20.454545,30,20092.732944
20.454545,30,20102.538939
20.454545,30,20112.327292
20.454545,30,20121.997485
20.454545,30,20131.654349
20.454545,30,20141.366878
20.454545,30,20151.025917
20.573864,30,20160.701651
20.454545,30,20170.486598
20.454545,30,20180.26651
20.454545,30,20190.17858
20.454545,30,20199.85142
19.090909,29,20209.334489
20.454545,30,20219.110108
20.454545,30,20229.07353
20.53988,30,20238.881318
20.454545,30,20248.519933
20.454545,30,20258.264309
20.454545,30,20268.014043
20.454545,30,20277.882049
20.573864,30,20287.624476
20.454545,30,20297.340933
20.454545,30,20307.102547
20.454545,30,20316.793804
20.454545,30,20326.51029
9.545455,15,20331.427382
20.53988,30,20341.222566
20.454545,30,20350.911134
20.454545,30,20360.596922
20.454545,30,20370.353613
20.573864,30,20380.064785
20.53988,30,20389.822263
20.454545,30,20399.568431
20.454545,30,20409.218045
20.625216,30,20418.935754
20.454545,30,20428.628886
20.454545,30,20438.418489
20.53988,30,20448.161628
20.625215,30,20457.873788
20.454545,30,20467.637401
20.53988,30,20477.45172
20.454545,30,20487.172459
20.454545,30,20497.006498
20.454545,30,20506.772049
20.454545,30,20516.528574
20.454545,30,20526.26286
20.454545,30,20536.021053
20.454545,30,20545.790271
20.454545,30,20555.521663
20.454545,30,20565.173126
20.454545,30,20575.028948
20.454545,30,20584.788846
20.454545,30,20594.45836
20.53988,30,20604.186409
20.454545,30,20613.988735
20.454545,30,20623.77864
20.454545,30,20633.558939
20.454545,30,20643.404033
20.454545,30,20653.125358
11.590909,18,20658.976244
20.454545,30,20668.901431
20.454545,30,20679.403548
20.454545,30,20689.113335
5.454545,9,20692.069092
20.454545,30,20701.845317
20.454545,30,20711.548414
20.454545,30,20721.236182
20.454545,30,20730.892813
20.454545,30,20740.603147
20.573864,30,20750.387775
20.454545,30,20760.162265
20.540873,30,20769.934994
20.454545,30,20779.641303
20.454545,30,20789.360651
20.625215,30,20799.123405
20.454545,30,20808.864924
19.090909,29,20818.249184
11.590909,18,20824.158543
20.454545,30,20834.053911
20.454545,30,20843.887649
20.53988,30,20853.671543
20.454545,30,20863.541739
20.626038,30,20873.263668
11.590909,18,20879.126306
20.53988,30,20888.85363
20.573864,30,20898.679959
20.659198,30,20908.461602
20.53988,30,20918.317069
20.454545,30,20928.070724
6.818182,11,20931.669691
20.454545,30,20941.3938
20.454545,30,20951.228253
20.625215,30,20961.054356
20.454545,30,20970.840492
20.539858,30,20980.626431
20.454545,30,20990.353617
20.573864,30,21000.197944
20.454545,30,21009.96401
20.454545,30,21019.729883
20.454545,30,21029.378636
20.454545,30,21039.184948
20.454545,30,21048.940745
20.454545,30,21058.6917
20.454545,30,21068.372549
20.454545,30,21078.104222
20.454545,30,21087.818938
20.454545,30,21097.50781
20.53988,30,21107.250548
20.454545,30,21117.003621
20.571645,30,21126.751982
20.454545,30,21136.406353
20.53988,30,21146.157818
20.454545,30,21155.987057
20.53988,30,21165.806577
20.454545,30,21175.673475
20.454545,30,21185.39025
20.454545,30,21195.141358
20.540873,30,21204.867215
20.454545,30,21214.557267
20.454545,30,21224.347133
20.454545,30,21234.11078
20.454545,30,21243.954976
20.454545,30,21253.692966
8.181818,13,21257.920374
20.454545,30,21267.623377
20.454545,30,21277.27748
20.454545,30,21287.117025
20.454545,30,21296.952871
20.53988,30,21306.721742
19.210227,29,21316.15937
20.454545,30,21325.783978
20.454545,30,21335.526314
20.454545,30,21346.025501
20.454545,30,21355.804285
20.454545,30,21365.584436
20.454545,30,21375.343226
20.454545,30,21385.187901
20.454545,30,21394.93328
20.53988,30,21404.6424
20.454545,30,21414.435976
20.653391,30,21424.068676
20.454545,30,21433.712181
20.454545,30,21443.426148
20.454545,30,21453.073598
20.769499,30,21462.831316
20.454545,30,21472.649831
20.454545,30,21482.473692
20.454545,30,21492.245473
15.085335,23,21499.764727
20.454545,30,21509.520228
20.454545,30,21519.331059
20.454545,30,21529.120074
20.454545,30,21538.852597
20.454545,30,21548.621657
20.454545,30,21558.333427
20.454545,30,21568.069078
20.454545,30,21577.806948
20.53988,30,21587.594517
20.454545,30,21597.409796
20.454545,30,21607.219914
20.53988,30,21617.04931
20.454545,30,21626.847006
20.454545,30,21636.619215
20.454545,30,21646.428065
20.454545,30,21656.222448
20.53988,30,21665.950687
20.454545,30,21675.648007
20.454545,30,21685.371831
20.744363,30,21695.261286
20.454545,30,21705.148743
20.454545,30,21714.922085
20.454545,30,21724.7113
20.571645,30,21734.440275
20.573864,30,21744.201893
20.454545,30,21753.872164
20.454545,30,21763.677342
20.571645,30,21773.428042
20.454545,30,21783.221334
20.454545,30,21793.040004
20.454545,30,21802.791252
20.53988,30,21812.600304
20.454545,30,21822.375204
20.454545,30,21832.147152
20.454545,30,21841.91349
20.454545,30,21851.843967
20.454545,30,21861.624743
20.454545,30,21871.488076
20.540027,30,21881.21977
20.454545,30,21890.943865
20.454545,30,21900.678584
20.454545,30,21910.524287
20.454545,30,21920.324834
20.454545,30,21930.144642
20.454545,30,21939.953724
20.454545,30,21949.750117
20.454545,30,21959.465158
20.53988,30,21969.151855
20.454545,30,21978.96068
20.454545,30,21988.646796
20.454545,30,21998.571987
20.454545,30,22008.36253
20.454545,30,22018.848036
20.454545,30,22028.676683
20.53988,30,22038.386222
20.454545,30,22048.076343
10.346591,16,22053.288825
20.53988,30,22063.080392
20.53988,30,22072.839913
20.573864,30,22082.624555
20.454545,30,22092.29314
20.736653,30,22101.990937
20.454545,30,22111.760008
20.454545,30,22121.368837
20.454545,30,22131.043213
20.454545,30,22140.830901
20.454545,30,22150.611862
20.454545,30,22160.374308
20.454545,30,22170.17139
20.571645,30,22179.936733
20.454545,30,22189.725212
20.454545,30,22199.420243
20.454545,30,22209.156522
20.454545,30,22218.859084
20.454545,30,22228.613985
20.454545,30,22238.353913
20.454545,30,22248.12699
20.454545,30,22257.845214
20.454545,30,22267.565809
20.454545,30,22277.314788
20.454545,30,22287.06812
20.454545,30,22296.829569
20.454545,30,22306.595893
20.454545,30,22316.44235
20.454545,30,22326.198502
20.573864,30,22335.978915
20.454545,30,22345.759052
20.454545,30,22355.533835
20.53988,30,22365.23847
20.454545,30,22375.008789
20.454545,30,22384.747029
20.540873,30,22394.541886
20.454545,30,22404.398724
20.454545,30,22414.128174
20.539857,30,22423.854524
20.454545,30,22433.735425
20.454545,30,22443.457926
20.454545,30,22453.309256
20.454545,30,22462.954007
20.454545,30,22472.762169
20.454545,30,22482.569861
20.53988,30,22492.359766
20.454545,30,22502.135877
20.454545,30,22511.97524
20.454545,30,22521.691467
20.454545,30,22531.45601
20.53988,30,22541.169626
20.454545,30,22551.055476
20.454545,30,22560.752034
20.454545,30,22570.473873
20.571645,30,22580.266008
20.454545,30,22589.989922
20.454545,30,22599.758101
20.454545,30,22609.490093
20.454545,30,22619.242878
20.53988,30,22628.994058
20.454545,30,22638.780761
20.454545,30,22648.495731
20.454545,30,22658.171814
20.454545,30,22667.983746
20.454545,30,22678.54936
20.454545,30,22688.28108
20.454545,30,22698.044059
20.454545,30,22707.829809
10.227273,16,22713.047747
20.454545,30,22722.774729
20.454545,30,22732.436192
20.454545,30,22742.315221
20.72032,30,22752.077346
20.573864,30,22761.931416
20.454545,30,22771.601944
20.454545,30,22781.359912
20.454545,30,22791.083355
20.454545,30,22800.901884
20.454545,30,22810.62552
20.454545,30,22820.394126
20.454545,30,22830.051886
20.454545,30,22839.817193
11.590909,18,22845.670605
20.454545,30,22855.461167
20.454545,30,22865.296693
20.454545,30,22875.076707
20.454545,30,22884.79393
20.53988,30,22894.55937
20.454545,30,22904.344336
20.454545,30,22914.157797
20.454545,30,22923.937596
20.454545,30,22933.651022
20.454545,30,22943.445518
20.454545,30,22953.171741
20.454545,30,22962.901441
20.454545,30,22972.644166
20.454545,30,22982.478245
20.454545,30,22992.25102
20.454545,30,23002.018022
20.454545,30,23011.812299
20.573864,30,23021.557857
11.590909,18,23027.456546
20.454545,30,23037.2196
20.454545,30,23046.973146
20.454545,30,23056.648187
20.454545,30,23066.327203
20.454545,30,23076.037456
20.454545,30,23085.80583
20.454545,30,23095.607517
20.454545,30,23105.351787
20.454545,30,23115.095069
20.454545,30,23124.81929
20.454545,30,23134.495216
20.454545,30,23144.209366
20.651176,30,23153.903284
10.227273,16,23159.11539
20.454545,30,23168.889271
20.454545,30,23178.640343
20.454545,30,23188.308302
20.454545,30,23198.02949
20.454545,30,23207.886488
20.454545,30,23217.564513
20.53988,30,23227.312732
20.454545,30,23236.992841
20.454545,30,23246.775861
20.454545,30,23256.598276
20.454545,30,23266.38237
20.571645,30,23276.128256
20.454545,30,23285.884757
20.454545,30,23295.682698
20.454545,30,23305.491946
20.454545,30,23315.334364
20.573864,30,23325.199281
20.454545,30,23334.94145
20.454545,30,23345.393161
20.454545,30,23355.098481
20.454545,30,23364.785637
20.454545,30,23374.522676
20.454545,30,23384.283911
20.454545,30,23394.107058
20.540873,30,23403.784919
20.454545,30,23413.4772
20.454545,30,23423.223852
20.454545,30,23432.934574
20.53988,30,23442.718184
20.573864,30,23452.479609
20.53988,30,23462.285907
20.571645,30,23472.012511
20.454545,30,23481.70452
20.573864,30,23491.414999
2.727273,5,23493.086396
20.454545,30,23502.862973
20.454545,30,23512.598938
20.454545,30,23522.38449
20.454545,30,23532.206662
20.454545,30,23541.93352
20.454545,30,23551.690018
20.454545,30,23561.538723
20.454545,30,23571.230567
20.454545,30,23580.966701
20.454545,30,23590.674401
20.454545,30,23600.442287
20.454545,30,23610.20384
20.454545,30,23619.969508
20.454545,30,23629.789246
20.454545,30,23639.527353
20.454545,30,23649.361581
7.585335,12,23653.266458
20.454545,30,23662.986544
20.454545,30,23672.691158
20.454545,30,23682.469388
20.454545,30,23692.322747
20.454545,30,23702.082621
20.454545,30,23711.898704
20.454545,30,23721.64606
20.454545,30,23731.476403
8.863636,14,23736.034795
20.454545,30,23745.919553
20.454545,30,23755.67262
20.454545,30,23765.412508
20.454545,30,23775.112657
20.454545,30,23784.952642
20.454545,30,23794.672244
20.573864,30,23804.429997
20.454545,30,23814.08139
20.454545,30,23823.895701
20.573864,30,23833.728954
20.573864,30,23843.455394
20.53988,30,23853.313632
20.53988,30,23862.990095
20.454545,30,23872.822448
20.53988,30,23882.64984
20.454545,30,23892.349568
20.454545,30,23902.095487
20.454545,30,23911.951604
20.454545,30,23921.661642
14.318182,22,23928.850451
20.454545,30,23938.690713
20.454545,30,23948.428779
20.454545,30,23958.168883
20.454545,30,23967.993778
20.454545,30,23977.795542
20.454545,30,23987.549221
20.454545,30,23997.371038
20.53988,30,24007.092762
20.454545,30,24017.673012
8.181818,13,24021.93222
20.53988,30,24031.672163
20.454545,30,24041.353456
20.454545,30,24051.132031
20.454545,30,24060.929435
20.454545,30,24070.727458
20.454545,30,24080.522534
9.545455,15,24085.426164
20.454545,30,24095.253445
20.454545,30,24104.993433
20.454545,30,24114.791545
20.454545,30,24124.581249
17.727273,27,24133.33658
20.454545,30,24143.070559
20.454545,30,24152.760195
20.454545,30,24162.489162
20.53988,30,24172.273725
20.454545,30,24182.046595
20.454545,30,24191.803411
20.454545,30,24201.518753
20.454545,30,24211.285515
20.454545,30,24221.135363
20.573864,30,24230.944657
20.454545,30,24240.689918
20.454545,30,24250.502671
20.454545,30,24260.272556
20.454545,30,24270.005553
14.318182,22,24277.170821
20.454545,30,24286.965017
20.771717,30,24296.733577
20.454545,30,24306.526326
20.454545,30,24316.324883
20.454545,30,24326.001324
20.545688,30,24335.797061
20.454545,30,24345.516739
20.454545,30,24355.2437
20.454545,30,24365.00295
20.454545,30,24374.667929
20.454545,30,24384.343268
20.454545,30,24394.136581
20.454545,30,24403.928465
20.454545,30,24413.695821
20.573864,30,24423.577559
20.454545,30,24433.341521
20.454545,30,24443.192034
20.454545,30,24452.925641
20.53988,30,24462.627455
20.454545,30,24472.513531
20.454545,30,24482.23803
20.454545,30,24491.966927
20.454545,30,24501.701259
20.454545,30,24511.4008
20.573864,30,24521.12985
20.454545,30,24530.830192
20.454545,30,24540.568698
17.045455,26,24548.99294
20.454545,30,24558.818873
20.454545,30,24568.503955
20.454545,30,24578.258226
20.454545,30,24587.947364
20.454545,30,24597.637384
20.573864,30,24607.411362
20.454545,30,24617.094257
20.454545,30,24626.79509
20.454545,30,24636.653212
20.454545,30,24646.409398
20.454545,30,24656.158463
20.454545,30,24665.944863
20.53988,30,24675.671792
20.454545,30,24686.190183
20.454545,30,24695.864052
20.454545,30,24705.650169
20.454545,30,24715.503415
20.53988,30,24725.313716
20.454545,30,24735.040084
20.454545,30,24744.843928
20.454545,30,24754.618865
20.454545,30,24764.382152
20.454545,30,24774.147572
20.454545,30,24783.888433
20.454545,30,24793.663797
20.454545,30,24803.40678
20.454545,30,24813.126731
20.454545,30,24822.885479
20.454545,30,24832.581131
20.454545,30,24842.322164
20.454545,30,24852.101388
20.454545,30,24861.886435
20.454545,30,24871.614519
20.653391,30,24881.315507
20.454545,30,24891.038752
20.454545,30,24900.769206
20.53988,30,24910.561218
20.454545,30,24920.266098
20.454545,30,24929.996921
20.454545,30,24939.755076
20.454545,30,24949.567797
20.653391,30,24959.292239
20.454545,30,24968.992063
20.454545,30,24978.762198
20.454545,30,24988.543255
20.454545,30,24998.20983
20.454545,30,25007.952848
20.454545,30,25017.732377
20.454545,30,25027.469595
20.454545,30,25037.257995
20.454545,30,25046.988638
20.454545,30,25056.671685
20.454545,30,25066.472166
20.454545,30,25076.210779
20.454545,30,25085.892665
20.454545,30,25095.683234
20.454545,30,25105.412556
20.454545,30,25115.170336
20.454545,30,25124.881489
20.454545,30,25134.627614
20.454545,30,25144.348927
20.571645,30,25154.147067
20.454545,30,25163.871898
20.454545,30,25173.596116
20.454545,30,25183.391512
20.53988,30,25193.131526
20.454545,30,25202.843202
20.454545,30,25212.543485
20.454545,30,25222.324223
2.846591,5,25223.972732
2.727273,5,25225.624047
20.454545,30,25235.316857
20.454545,30,25245.097464
20.454545,30,25254.744085
20.454545,30,25264.57747
20.454545,30,25274.268955
20.454545,30,25284.06038
20.573864,30,25293.802007
13.636364,21,25300.589396
20.454545,30,25310.322542
20.454545,30,25320.055561
20.573864,30,25329.780224
20.454545,30,25339.507758
20.454545,30,25349.917663
20.454545,30,25359.668236
2.727273,5,25361.299165
20.571645,30,25371.05903
20.454545,30,25380.843515
20.454545,30,25390.572761
20.454545,30,25400.268672
20.653391,30,25409.994028
20.454545,30,25419.828958
20.454545,30,25429.589122
20.454545,30,25439.401984
20.454545,30,25449.060076
20.454545,30,25458.873403
20.454545,30,25468.638466
20.454545,30,25478.514739
20.454545,30,25488.314115
20.454545,30,25498.119433
20.454545,30,25507.814209
20.454545,30,25517.584589
20.454545,30,25527.304025
3.409091,6,25529.268386
20.454545,30,25539.067516
20.454545,30,25548.863007
20.454545,30,25558.585429
20.573864,30,25568.327884
20.454545,30,25578.149707
20.454545,30,25587.869771
20.454545,30,25597.726651
20.454545,30,25607.521927
20.454545,30,25617.20523
20.454545,30,25626.895807
20.545688,30,25636.673869
20.454545,30,25646.277383
20.573864,30,25656.004107
20.454545,30,25665.835516
6.255682,10,25669.106248
20.454545,30,25678.978341
20.571645,30,25688.692359
20.454545,30,25698.470436
20.454545,30,25708.255996
20.454545,30,25717.889885
12.272727,19,25724.087656
20.454545,30,25733.916373
20.454545,30,25743.748318
20.454545,30,25753.516454
20.454545,30,25763.271325
20.454545,30,25773.065298
20.454545,30,25782.806285
20.454545,30,25792.593853
20.454545,30,25802.584574
20.886238,30,25812.390917
20.454545,30,25822.117986
20.454545,30,25831.79998
20.454545,30,25841.470958
20.454545,30,25851.256653
20.454545,30,25860.983311
20.454545,30,25870.726789
20.454545,30,25880.44348
20.454545,30,25890.202163
20.454545,30,25899.979503
20.454545,30,25909.812099
20.454545,30,25919.564522
20.454545,30,25929.323998
20.454545,30,25939.107175
20.53988,30,25948.809959
20.454545,30,25958.462663
20.454545,30,25968.205957
20.454545,30,25977.955904
20.454545,30,25987.713559
20.454545,30,25997.518304
20.454545,30,26007.278998
20.53988,30,26017.756459
20.454545,30,26027.441413
20.454545,30,26037.26773
2.727273,5,26038.932309
20.454545,30,26048.716022
20.454545,30,26058.491139
20.454545,30,26068.196109
20.454545,30,26077.891424
20.454545,30,26087.571647
20.454545,30,26097.338332
20.454545,30,26107.2277
20.573864,30,26116.942978
20.454545,30,26126.717659
20.454545,30,26136.432436
20.454545,30,26146.1584
20.454545,30,26156.04215
20.454545,30,26165.723876
20.454545,30,26175.481795
20.454545,30,26185.131669
20.454545,30,26194.829669
20.454545,30,26204.493668
20.454545,30,26214.239687
20.454545,30,26224.080362
20.454545,30,26233.784206
20.454545,30,26243.478878
20.454545,30,26253.127182
20.454545,30,26262.945385
12.954545,20,26269.409208
10.909091,17,26274.92441
20.454545,30,26284.578191
20.454545,30,26294.341024
20.454545,30,26304.127458
20.454545,30,26313.771769
20.454545,30,26323.450781
20.454545,30,26333.214268
20.454545,30,26343.046143
20.454545,30,26352.816657
20.53988,30,26362.577691
20.539909,30,26372.34111
20.454545,30,26382.206325
20.573864,30,26391.973986
20.454545,30,26401.804925
20.454545,30,26411.487991
20.454545,30,26421.282193
20.454545,30,26431.058596
20.454545,30,26440.841508
20.454545,30,26450.619439
20.454545,30,26460.58656
20.454545,30,26470.305495
20.454545,30,26479.983593
20.454545,30,26489.75408
20.454545,30,26499.539624
20.454545,30,26509.357525
20.651177,30,26519.181836
20.454545,30,26528.938563
20.454545,30,26538.668314
20.454545,30,26548.39355
