#{"t_start": 1776079954.582204, "env_id": "highway-v0"}
r,l,t
15.15004,17,23339.000668
14.927578,19,23363.065443
22.964802,30,23400.851259
6.756079,8,23410.917586
10.959012,12,23426.085539
24.548751,26,23459.159185
24.758308,26,23491.968323
18.955312,20,23517.43292
18.959012,20,23542.596849
15.959012,17,23564.232413
14.949245,16,23584.448441
11.927097,15,23603.503798
5.197649,6,23611.072874
7.11866,8,23621.233931
12.219682,15,23640.139792
19.949218,21,23666.946951
1.960209,3,23670.780621
3.995977,6,23678.369583
27.958257,30,23716.044094
7.559225,9,23727.416983
6.077473,7,23736.254055
24.957171,26,23769.383728
18.749989,20,23794.515258
27.554229,30,23832.510185
17.957162,19,23856.388674
10.958375,13,23872.920817
4.275359,5,23879.371881
10.955316,12,23894.652595
4.27535,5,23901.061324
3.959047,5,23907.536284
3.758123,5,23913.903202
12.562306,14,23931.650304
6.054113,7,23940.466457
21.94923,23,23969.757215
3.790568,5,23976.112793
27.149559,29,24013.042605
3.959047,5,24019.380619
15.164827,19,24043.539977
9.164502,11,24057.459577
3.959047,5,24063.859897
6.957162,8,24073.995349
3.959047,5,24080.401097
3.957201,5,24086.818246
6.872761,8,24097.02403
10.957162,12,24112.239276
29.157834,30,24149.964985
12.756716,14,24167.78142
22.111778,24,24198.361645
15.388571,17,24219.841009
14.650196,16,24240.055829
17.987589,19,24263.96035
11.676517,13,24280.427482
21.123406,22,24308.116428
3.119459,4,24313.258659
7.788726,9,24324.670376
11.754341,13,24340.976769
10.36057,12,24356.169912
20.952921,22,24384.098656
4.054115,5,24390.442639
7.55905,9,24401.822144
19.951335,21,24428.183979
16.982014,18,24451.08752
10.952921,12,24466.124886
4.957177,6,24473.808675
16.953713,18,24496.500702
13.15963,15,24515.40784
24.550979,26,24548.474365
8.959012,10,24561.041039
3.786472,5,24567.421015
2.757291,4,24572.552671
6.556434,8,24582.673304
25.576438,30,24620.801809
12.004072,15,24639.718982
14.407983,16,24660.030348
4.564897,6,24667.637153
5.195804,6,24675.242229
11.765956,13,24691.801773
3.959047,5,24698.175014
13.951899,15,24716.973937
5.054113,6,24724.600902
13.161322,15,24743.521814
26.333692,30,24781.194663
15.952921,17,24802.715452
11.36403,14,24820.491035
4.11232,5,24826.907278
9.557199,11,24840.790937
10.252225,14,24858.397804
22.752636,30,24896.374545
3.123424,4,24901.482067
6.457524,8,24911.606632
17.354756,19,24935.485499
10.957162,12,24950.618325
17.946068,19,24974.682367
11.957162,13,24991.074962
13.720822,15,25010.014102
6.955575,8,25020.172938
3.558406,5,25026.551987
23.197767,25,25058.147038
7.955575,9,25069.411617
9.959012,11,25083.247093
3.955092,5,25089.598602
2.957371,4,25094.776993
7.957162,9,25106.288108
6.27323,7,25115.173004
22.761141,24,25145.463538
24.651141,30,25183.407939
22.108308,24,25213.964147
25.601679,28,25249.827997
2.403409,4,25254.872983
11.164803,14,25272.517543
10.957162,12,25287.630859
3.959047,5,25294.018326
9.955048,11,25307.932108
6.757919,8,25318.019706
29.943933,30,25355.736545
23.589482,25,25387.471204
29.555085,30,25425.423169
5.554613,7,25434.327753
4.19534,5,25440.803273
4.959018,6,25448.389447
9.161351,11,25462.238448
9.613636,13,25478.628986
29.943963,30,25516.557673
16.922697,18,25539.072123
14.959012,16,25559.22074
9.150539,11,25573.225896
15.074631,16,25593.382076
10.763982,13,25609.543053
4.957177,6,25617.175061
5.957172,7,25626.015111
4.874645,6,25633.604513
26.754087,28,25669.193274
9.204511,11,25683.107639
7.354915,9,25694.562971
4.957172,6,25702.243228
10.957162,12,25717.207699
6.756195,8,25727.389362
3.957198,5,25733.834959
15.550874,17,25755.262427
15.074035,16,25775.464442
23.273229,24,25806.055643
9.953206,11,25819.989486
11.953197,13,25836.377448
7.985477,9,25847.71583
16.523424,19,25871.806206
12.750233,14,25889.503709
10.356142,12,26052.206117
10.988874,12,26067.323869
8.959012,10,26079.969501
7.955048,9,26091.402254
8.765956,10,26103.993944
11.962458,14,26121.69778
9.955316,11,26135.641737
8.959012,10,26148.265133
9.681457,12,26163.321999
29.750881,30,26201.72395
5.959013,7,26210.66149
5.123407,6,26218.293395
4.801955,7,26227.19884
26.102025,30,26265.302366
20.352544,22,26293.139944
7.072392,8,26303.332606
0.985098,2,26305.987222
16.555354,18,26328.609769
4.559254,6,26336.266097
20.951344,22,26364.086089
5.756084,7,26372.952684
6.569108,9,26384.458302
8.980404,10,26397.170891
7.35135,10,26409.825856
10.754217,12,26425.158669
17.959012,19,26449.09874
16.957162,18,26471.739376
27.951084,30,26509.826813
5.197649,6,26517.405811
24.548881,27,26551.38794
11.996555,13,26567.769535
1.597429,3,26571.710971
8.807637,12,26586.903412
11.790531,13,26603.297832
2.054161,3,26607.201342
9.959012,11,26621.208223
8.556428,10,26633.762062
9.552474,11,26647.563335
14.363576,16,26667.838051
12.522457,14,26685.4463
23.385041,29,26721.980561
4.275359,5,26728.40675
14.955316,16,26748.675807
4.003188,5,26755.122671
24.549547,26,26787.912544
11.851169,13,26804.455849
8.351473,10,26817.140818
6.968301,9,26828.499896
8.35491,10,26841.062903
15.959928,18,26863.617213
17.959012,19,26887.738816
21.052267,22,26915.632852
8.9553,10,26928.313985
16.153502,18,26951.062987
1.884235,3,26954.901147
6.957171,8,26965.026847
6.593039,8,26975.169456
27.733847,30,27012.91229
3.959047,5,27019.27571
14.951344,16,27039.461435
17.277194,18,27062.237774
12.703888,15,27081.267149
12.957162,14,27098.954714
9.957176,12,27114.253417
8.959012,10,27126.967552
11.378222,13,27143.526436
12.374982,16,27163.793117
27.497206,30,27201.708465
12.607665,15,27220.653332
12.18972,13,27237.000541
9.655906,11,27250.835857
4.757953,6,27258.456091
8.94925,10,27271.174483
6.556434,8,27281.218431
4.959018,6,27288.879313
15.566775,19,27312.81164
5.076106,6,27320.398123
15.957166,17,27341.737326
5.957164,7,27350.62811
10.335212,14,27368.270792
17.650443,19,27392.189083
6.951361,8,27402.320685
2.957371,4,27407.488242
6.358376,8,27417.582935
6.376859,9,27429.07337
28.995097,30,27466.762734
8.647762,10,27479.548752
10.959012,12,27494.722056
5.959013,7,27503.54076
29.152029,30,27541.468186
29.942083,30,27579.520123
13.951083,15,27598.61806
22.776519,26,27631.181575
8.55905,10,27643.95675
4.957172,6,27651.527075
3.987566,5,27657.910398
9.80389,12,27673.130991
0.966017,2,27675.789632
5.957163,7,27684.614402
13.753951,15,27703.497582
6.959012,8,27713.502709
3.957206,5,27719.930201
11.881063,14,27737.653996
12.953208,14,27755.454678
7.959012,9,27766.816725
5.756084,7,27775.818543
11.756446,13,27792.371836
15.239847,17,27813.831132
5.957163,7,27822.724757
29.555321,30,27860.43964
11.954798,14,27878.198518
13.957171,15,27897.079548
18.047885,20,27922.548882
15.050676,16,27943.015512
19.478296,22,27970.844275
3.955092,5,27977.34018
12.64381,15,27996.319726
4.756228,6,28004.011481
25.337482,30,28041.962811
18.383606,20,28067.304045
5.271114,6,28074.876103
2.957377,4,28080.023305
12.754227,14,28097.58037
22.034639,28,28132.715982
15.992252,19,28156.616767
15.756068,17,28178.170467
6.052268,7,28187.112248
8.871186,10,28199.788248
7.959012,9,28211.21159
13.951092,15,28230.155168
22.956764,30,28268.522949
12.948969,14,28286.308385
15.911576,17,28307.94976
3.955611,5,28314.343489
7.556239,10,28327.015245
9.80432,11,28341.060155
25.556463,27,28375.138014
15.96759,18,28398.027571
6.756079,8,28408.173308
18.348818,20,28433.466222
9.556428,11,28447.277207
7.953473,9,28458.817021
14.153054,16,28479.175841
3.959047,5,28485.588633
26.06208,30,28523.805517
7.924543,9,28535.186266
8.721585,10,28547.789299
23.372774,27,28581.990931
8.957166,10,28594.656929
6.750547,8,28604.756515
12.760149,14,28622.528329
4.959018,6,28630.190851
13.948957,15,28648.982
7.957162,9,28660.299627
20.35068,22,28688.090233
1.764923,3,28691.955787
7.195798,8,28702.093788
4.957177,6,28709.76471
22.952921,24,28740.070176
13.382984,15,28759.18649
7.79971,10,28771.747778
29.543224,30,28809.522091
12.780438,14,28827.374705
29.543846,30,28865.621307
8.554578,10,28878.461032
13.3381,17,28899.848521
8.959012,10,28912.500617
20.454545,30,28950.476064
29.337192,30,28988.591748
3.214898,5,28994.94393
21.752219,23,29023.880923
22.756449,24,29054.181892
13.959012,15,29073.375798
12.412229,16,29093.615741
4.197653,5,29100.038776
4.955063,6,29107.641026
20.994091,23,29136.669468
26.431606,28,29172.106042
4.193495,5,29178.50146
26.996981,30,29216.799787
8.955328,10,29229.396252
6.327969,8,29239.688513
12.353068,14,29257.427769
8.609005,11,29271.280184
3.959047,5,29277.661602
5.076106,6,29285.274822
25.953202,27,29319.717544
13.951083,15,29338.734498
11.756068,13,29354.996745
21.851162,23,29384.034164
9.959012,11,29397.984769
10.957171,12,29413.23417
11.756068,13,29429.576089
8.761008,11,29443.355623
10.560214,12,29458.484654
5.957336,8,29468.689057
4.757953,6,29476.373141
7.756068,9,29487.763584
10.128259,13,29504.221193
7.757919,9,29515.649291
5.959013,7,29524.563493
17.02949,21,29551.043282
13.139004,16,29571.25297
12.875358,14,29589.196267
10.079323,11,29603.029365
1.960209,3,29606.873047
24.278632,30,29644.752826
8.957162,10,29657.398223
15.951874,17,29679.033063
11.759291,13,29695.441255
5.957167,7,29704.36363
2.275558,3,29708.260334
17.752487,19,29732.242217
12.363372,14,29749.85171
5.959013,7,29758.78574
20.877086,23,29787.950557
19.189504,20,29813.121464
27.524862,30,29851.218954
19.151067,21,29877.832069
5.355922,7,29886.730537
15.3565,17,29907.895074
6.589477,8,29918.067657
17.189707,18,29940.960242
12.197649,13,29957.289914
20.237687,22,29984.978776
27.117831,28,30020.103065
4.75401,6,30027.648435
9.959012,11,30041.589842
6.985181,8,30051.773085
29.356678,30,30089.523336
9.756068,11,30103.48666
4.005682,6,30111.183258
4.757953,6,30118.846731
5.765957,7,30127.821708
15.757918,17,30149.317298
9.277194,10,30161.9532
18.83508,22,30189.765804
3.959047,5,30196.170609
14.760149,16,30216.467456
15.648335,17,30238.030206
5.959013,7,30246.910766
6.049306,7,30255.921099
7.360577,9,30267.515254
1.960209,3,30271.410228
5.957164,7,30280.434712
4.557419,6,30288.152315
17.833171,24,30318.729706
14.554113,17,30340.409324
5.959013,7,30349.293239
4.957172,6,30356.924892
9.048006,10,30369.626168
9.959012,11,30383.517127
28.548538,30,30421.786155
26.943179,28,30457.248945
20.964002,24,30487.726486
29.34824,30,30525.40403
3.957206,5,30531.889682
24.714691,26,30564.749175
10.054113,11,30578.547402
1.960209,3,30582.455396
21.127817,30,30620.28415
17.969467,20,30645.337282
16.554578,18,30667.971818
9.556428,11,30681.803033
3.959047,5,30688.180232
28.396645,30,30725.992903
6.959012,8,30736.126309
13.054113,14,30753.877632
10.756068,12,30768.851254
22.939452,24,30799.164087
7.189725,8,30809.395115
13.761866,16,30829.740564
13.754217,15,30848.729769
8.758302,10,30861.337153
8.556428,10,30873.909512
29.474104,30,30911.728941
17.348818,19,30935.761325
17.197649,18,30958.645447
10.985475,12,30973.788576
4.957177,6,30981.461853
11.959012,13,30997.94084
13.899145,19,31021.854925
11.957162,13,31038.372979
22.346639,24,31068.61779
24.549024,26,31101.530327
24.193136,25,31132.946838
6.557214,8,31143.101693
6.959012,8,31153.198111
10.955058,12,31168.224368
5.362626,7,31177.159439
14.15624,16,31197.21154
6.365408,9,31208.799709
15.446844,17,31230.373406
11.197649,12,31245.575795
7.0761,8,31255.78292
15.273229,16,31275.77003
3.957198,5,31282.122931
14.561455,16,31302.354546
27.179819,29,31338.970174
9.357558,11,31352.828392
15.959012,17,31374.309097
6.357593,8,31384.327508
4.98944,6,31392.067012
9.552463,11,31405.974577
8.365993,10,31418.531653
4.358755,6,31426.178827
20.955309,22,31454.022165
1.960209,3,31457.937924
9.11866,10,31470.686206
9.586856,11,31484.674562
10.957162,12,31499.925754
7.55905,9,31511.331645
28.951914,30,31549.589095
9.790568,11,31563.644775
24.55575,27,31597.799158
3.75419,5,31604.163456
13.761141,15,31623.029408
12.252827,14,31640.78931
29.060781,30,31678.649371
14.386242,16,31699.101128
3.959047,5,31705.495948
10.277194,11,31719.332325
3.957206,5,31725.680542
20.81218,26,31758.558086
13.85525,15,31777.420534
13.955048,15,31796.382464
12.285358,15,31815.498205
9.76411,11,31829.397539
7.957166,9,31840.617999
15.351996,17,31861.91794
6.409091,9,31873.244554
29.184176,30,31911.267132
17.474221,19,31935.354644
9.596194,11,31949.303277
3.955092,5,31955.610686
24.554669,26,31988.40765
6.123406,7,31997.358237
24.759865,26,32030.257517
16.960763,20,32055.505863
19.756068,21,32082.204119
10.555085,12,32097.269643
8.19368,9,32108.764511
5.757924,7,32117.718364
3.957201,5,32124.174734
29.784604,30,32162.007653
15.369225,17,32183.518255
7.955048,9,32194.951299
5.756084,7,32203.76082
8.757918,10,32216.415755
24.378515,26,32249.583791
9.753954,11,32263.337807
12.96287,16,32283.846445
11.760318,13,32300.349172
7.156877,9,32311.639593
27.145635,30,32349.564831
5.760179,7,32358.442013
7.959866,10,32522.650685
10.072239,11,32536.530385
7.959012,9,32547.958261
27.150352,30,32585.856328
16.799696,19,32609.835135
7.925607,9,32621.327084
25.542164,27,32655.559685
12.381578,14,32673.349937
10.050132,11,32687.278316
14.038465,16,32707.533357
9.918348,11,32721.462996
9.955048,11,32735.355619
19.553357,21,32761.955458
8.552991,10,32774.671541
8.957171,10,32787.469372
18.752217,20,32812.984642
26.810465,30,32850.854409
7.354915,9,32862.142905
5.959013,7,32871.033625
4.957177,6,32878.623781
12.20912,14,32896.299634
8.003569,10,32908.956554
17.653467,20,32934.144369
2.959217,4,32939.293431
14.829868,18,32962.108548
12.959012,14,32979.694651
12.918988,14,32997.31936
3.758123,5,33003.767008
4.273771,5,33010.130188
9.950377,12,33025.300777
3.527417,5,33031.771835
20.046462,22,33059.741304
8.959012,10,33072.428272
15.882888,18,33095.231792
5.957163,7,33104.024641
7.764102,9,33115.735788
7.756061,9,33127.150563
29.548062,30,33165.386497
7.98944,9,33176.702752
24.012405,30,33214.362103
11.548743,13,33230.824266
28.748494,30,33268.756704
8.556428,10,33281.389749
26.406211,29,33317.960691
21.760149,23,33347.017576
7.123406,8,33357.141984
8.757918,10,33369.709447
5.85117,7,33378.595415
9.050149,10,33391.264023
25.10054,28,33426.649719
11.189159,12,33441.776548
4.054115,5,33448.255674
12.756061,14,33465.960362
23.796566,27,33500.231732
5.754205,7,33509.051596
7.792282,9,33520.543577
4.96418,7,33529.448568
21.345139,23,33558.650371
26.664502,30,33596.674087
4.358761,6,33604.356999
5.121548,6,33612.018432
4.98944,6,33619.618978
29.955058,30,33657.662652
11.260025,13,33674.165327
9.320757,11,33688.192338
27.951081,30,33726.255594
9.680603,11,33740.138273
12.721612,14,33758.013457
11.546103,13,33774.33373
12.548487,14,33792.080781
8.056875,11,33805.834852
13.556428,15,33824.835492
7.953525,10,33837.546329
19.852254,23,33866.480329
25.985244,30,33904.422063
14.998378,17,33926.115277
25.779157,30,33963.986979
6.957162,8,33974.090841
23.975688,30,34011.841396
7.756061,9,34023.290576
6.920455,8,34033.396224
7.957166,9,34044.829616
7.07425,8,34054.893455
10.191273,11,34068.660969
18.760149,20,34094.000921
2.987592,4,34099.158071
8.35491,10,34111.873502
6.957171,8,34122.17962
16.752377,18,34144.717528
5.157236,7,34153.694835
9.776281,13,34170.196738
12.354909,14,34187.96531
5.757924,7,34196.781876
24.936926,30,34234.398
8.842667,10,34247.031388
15.552736,17,34268.522341
16.277194,17,34290.222288
6.853948,9,34301.58314
29.348566,30,34339.214363
23.158032,25,34370.528005
6.050133,7,34379.417954
10.957162,12,34394.651445
17.662311,19,34418.480199
3.123424,4,34423.639598
14.951082,16,34443.884381
16.873518,18,34466.608094
18.951356,20,34491.948507
17.560426,20,34517.179692
9.959012,11,34531.135524
28.94313,30,34568.924291
7.959012,9,34580.326288
19.767812,23,34609.307987
18.955322,20,34634.467282
16.844787,19,34658.546772
11.96844,14,34676.439853
6.556434,8,34686.526466
9.354909,11,34700.451125
23.549,25,34732.249951
10.048826,11,34746.118907
12.673887,15,34765.184354
3.957206,5,34771.523053
10.955048,12,34786.657499
15.955058,17,34808.289927
25.957162,27,34842.601829
8.563012,10,34855.147888
6.554593,8,34865.163449
24.35289,26,34898.263506
20.192676,22,34926.201565
20.752623,22,34953.878522
10.959012,12,34969.146018
11.754058,13,34985.630517
18.626407,25,35017.107612
15.530319,17,35038.557229
22.52458,24,35068.904774
7.957162,9,35080.347758
5.959013,7,35089.275203
12.760149,14,35106.868
18.555194,20,35132.174464
15.790163,17,35153.781876
17.955048,19,35177.652755
18.62978,22,35205.413289
7.952932,9,35216.759789
8.955058,10,35229.556523
24.549267,26,35262.769621
7.957166,9,35274.08219
7.752126,9,35285.472264
10.757918,12,35300.587885
7.195336,8,35310.727418
17.241801,19,35334.955037
22.555745,24,35365.280491
6.952932,8,35375.415383
15.556428,17,35396.890079
29.945256,30,35434.881165
12.95136,14,35452.56477
18.551787,20,35477.999648
15.185127,20,35503.377118
24.995087,30,35541.072473
29.541095,30,35578.791178
22.788569,24,35608.995177
11.756184,13,35625.531628
5.955327,7,35634.403723
1.960209,3,35638.211333
11.955316,13,35654.610978
13.273765,14,35672.426178
8.119441,9,35683.725825
15.557209,17,35705.263199
4.557414,6,35712.930861
18.769402,21,35739.522614
28.395698,30,35777.561022
6.846354,8,35787.764196
10.554578,12,35802.889226
6.206929,8,35812.971237
15.23891,18,35835.732656
6.354944,8,35845.836971
3.054121,4,35850.925705
5.123407,6,35858.648877
10.957162,12,35873.737076
20.555103,22,35901.688697
10.959012,12,35916.738016
13.85525,15,35935.805362
14.04855,15,35954.707871
14.757918,16,35974.848432
12.962458,15,35993.829276
29.186755,30,36031.361042
9.756068,11,36045.389687
5.987594,7,36054.24629
9.853019,11,36068.012015
15.379698,18,36090.504335
7.760149,9,36102.01866
10.856616,12,36117.139644
18.809178,21,36143.738168
11.355724,13,36160.164667
20.35955,24,36190.359789
26.396542,30,36228.38746
12.99115,14,36246.073933
15.592634,17,36267.572677
6.198497,8,36277.714195
25.618902,30,36315.478828
7.959012,9,36326.871589
5.978021,8,36336.99905
23.789052,25,36369.077661
28.992687,30,36407.359707
10.648926,12,36422.505706
6.756086,8,36432.636327
9.953472,11,36446.598452
2.566054,4,36451.699733
9.962631,13,36468.132038
9.959012,11,36481.971982
22.351094,24,36512.225743
28.354129,30,36550.464035
3.277229,4,36555.554795
5.355114,7,36564.45033
24.518822,28,36599.680271
25.993485,30,36637.565349
8.794132,10,36650.288786
9.453429,11,36664.295022
18.553956,20,36689.508601
20.70941,22,36717.219891
20.783834,25,36749.078358
10.9553,12,36764.305078
29.144396,30,36802.313838
8.789769,10,36814.911261
23.368334,28,36850.336326
7.788346,9,36861.664769
12.655898,14,36879.437273
5.959013,7,36888.385203
13.831633,17,36909.936862
15.003423,17,36931.512048
4.2772,5,36937.876792
21.346173,23,36966.919962
4.554792,6,36974.573991
16.947659,18,36997.398208
23.241777,25,37029.014709
20.384713,22,37056.923489
25.282369,30,37095.265829
15.550613,17,37116.657867
12.399879,14,37134.362257
2.123509,3,37138.195704
14.753954,16,37158.376151
6.959012,8,37168.592843
2.759509,4,37173.635767
3.959047,5,37180.035422
19.674073,21,37206.56559
6.957162,8,37216.764374
7.851162,9,37228.119327
28.358775,30,37266.233976
18.356481,20,37291.457293
6.917129,8,37301.541759
4.957172,6,37309.173115
9.360186,11,37323.091842
24.235919,26,37356.20257
8.195335,9,37367.62883
6.673097,8,37377.69197
11.953471,13,37394.089645
7.050399,8,37404.232737
19.955316,21,37430.808803
9.957171,11,37444.795717
11.848212,13,37461.318825
9.955048,11,37475.089403
21.352518,23,37504.007173
20.193485,21,37530.634996
6.754482,8,37540.809711
22.308109,24,37571.03959
28.589285,30,37609.147798
4.806818,7,37617.984315
8.19003,10,37630.543917
6.959012,8,37640.697106
27.99244,30,37678.686601
5.806093,8,37688.96875
11.756061,13,37705.45348
5.957167,7,37714.352386
8.35491,10,37727.166538
11.875386,13,37743.568921
19.762243,21,37770.20355
3.764141,5,37776.618243
8.947127,10,37789.371447
9.364232,12,37804.532649
12.790432,14,37822.321397
17.957628,20,37847.512521
6.354944,8,37857.610227
19.555739,21,37883.99961
23.346195,25,37915.371111
11.957171,13,37931.909166
11.652119,14,37949.607682
29.199614,30,37987.665256
8.271113,9,37999.147022
1.597429,3,38003.065714
16.951076,18,38025.901696
7.959012,9,38037.503468
29.747079,30,38075.139942
7.957171,9,38086.496475
7.554579,9,38097.948772
14.80005,16,38118.207549
11.957162,13,38134.592872
5.957172,7,38143.519839
22.713148,24,38173.963539
7.720822,9,38185.454159
11.953466,13,38202.049677
27.286165,30,38239.958776
23.192207,25,38271.553747
12.754227,14,38289.195434
4.957177,6,38296.759411
17.557208,19,38321.120847
12.957166,14,38338.692602
12.762272,14,38356.451445
25.546289,27,38390.620765
15.756068,17,38412.038183
5.955058,7,38421.113045
14.872759,16,38441.117119
3.118683,4,38446.197798
17.207569,19,38470.228084
6.158905,8,38480.334958
3.98944,5,38486.733228
24.665167,26,38519.89607
5.054113,6,38527.504285
7.959012,9,38539.000972
21.129468,30,38576.867903
10.870645,12,38592.032315
13.957166,15,38610.856331
10.757918,12,38625.89224
28.641562,30,38663.817078
21.952921,23,38692.741191
13.957163,15,38711.738981
19.559786,22,38739.538596
29.342666,30,38777.821023
0.966017,2,38780.434492
29.947635,30,38818.48047
7.957162,9,38829.938103
10.985744,12,38845.100915
9.275344,10,39034.718188
17.402156,19,39058.894124
10.123406,11,39072.82217
9.959012,11,39086.739804
28.957191,30,39124.409905
13.385733,15,39143.210068
4.959018,6,39150.915083
26.549157,30,39188.715708
24.793102,27,39222.789871
9.949757,11,39236.798937
5.554613,7,39245.664729
12.788569,14,39263.289137
7.953212,9,39274.629137
19.120056,22,39302.433949
8.957171,10,39315.133862
18.760141,20,39340.128213
29.547176,30,39377.941755
14.552737,16,39398.184177
7.959012,9,39409.604543
15.213379,20,39434.834154
12.354909,14,39452.530365
2.39591,4,39457.646848
7.90937,9,39469.043783
13.012845,16,39489.35841
5.756074,7,39498.246143
11.195798,12,39513.518708
25.341954,27,39547.776916
4.756096,6,39555.386577
3.121578,4,39560.542532
12.354909,14,39578.167309
16.945544,18,39600.945002
10.765956,12,39616.05854
3.195822,4,39621.206827
12.555346,14,39638.717165
5.959013,7,39647.633417
5.082369,7,39656.632993
10.347827,12,39671.933862
11.354909,13,39688.489846
14.960608,17,39710.150175
10.074259,11,39724.081587
11.754861,13,39740.590671
7.560433,9,39752.028146
28.003985,30,39789.79845
9.882888,12,39804.914911
22.34105,27,39838.700777
11.379509,13,39855.371272
5.757924,7,39864.196316
3.959047,5,39870.556889
11.985716,13,39886.92204
11.953185,13,39903.380958
4.957172,6,39910.942724
27.554941,30,39948.784617
12.784626,14,39966.60417
7.760149,9,39977.997707
23.962589,27,40011.985463
6.875387,8,40022.284803
10.555359,12,40037.463575
3.959047,5,40043.836615
16.951071,18,40066.45356
23.751099,26,40099.19541
14.201108,16,40119.454426
5.757924,7,40128.315001
8.953725,10,40140.963201
16.248677,20,40166.111126
9.756457,11,40180.023539
5.556463,7,40188.874895
5.851162,7,40197.743677
9.792282,11,40211.611724
17.749977,19,40235.4355
21.186998,23,40264.373536
5.358592,7,40273.275589
4.757953,6,40280.942874
8.784638,10,40293.555115
13.959012,15,40312.562363
5.158048,7,40321.473439
6.754221,8,40331.568199
17.951591,19,40355.501104
5.048743,6,40363.173841
9.949747,11,40377.356735
11.962844,14,40395.263472
6.354944,8,40405.320962
10.55457,12,40420.512385
2.39591,4,40425.60259
29.748139,30,40463.855169
19.474702,22,40491.299618
13.360603,15,40510.335872
22.7632,27,40544.601733
20.997352,22,40572.144692
21.947644,23,40601.331629
21.154189,23,40630.1835
7.792286,9,40641.547147
25.713649,27,40675.770542
2.050634,3,40679.612048
7.197649,8,40689.70943
26.354631,28,40725.456099
20.786547,22,40753.469948
8.951362,10,40766.194572
5.720034,8,40776.35811
5.358545,7,40785.32054
8.955316,10,40798.10369
19.109679,20,40823.466569
14.07425,15,40842.365888
9.195795,10,40855.011008
24.927357,28,40890.429744
7.754211,9,40901.820041
27.744174,29,40938.9058
15.468942,17,40960.316484
21.546628,23,40989.266666
15.751137,17,41010.715819
29.346972,30,41048.403596
3.959047,5,41054.785732
6.554593,8,41064.849634
16.159472,18,41087.909822
21.951083,23,41117.178252
9.953202,11,41131.046592
15.790695,17,41152.743755
3.555776,5,41159.131828
22.072873,24,41189.318737
5.752394,7,41198.257763
14.3606,16,41218.349926
15.947397,17,41239.672726
3.957198,5,41245.989372
29.151916,30,41283.92936
15.068159,16,41304.110139
28.35016,30,41341.959402
5.754205,7,41350.765481
5.959013,7,41359.700608
20.786496,22,41387.4009
4.918348,6,41395.092632
27.870908,30,41432.664786
1.764923,3,41436.555221
8.756068,10,41449.260286
14.449753,16,41469.384815
10.786743,12,41484.586088
21.550337,23,41513.848714
23.899468,30,41552.087867
10.552991,12,41567.319552
7.320136,9,41578.60734
6.271113,7,41587.454071
12.951335,14,41605.135325
20.943152,22,41633.27692
15.681454,18,41656.238705
8.756061,10,41668.835155
25.543711,27,41702.750075
29.346723,30,41740.987929
1.958373,3,41744.882661
28.757672,30,41782.398814
6.959012,8,41792.416952
5.6035,8,41802.616802
29.945512,30,41840.650514
11.953185,13,41857.324145
13.119124,14,41874.995363
8.760318,10,41887.662925
14.31902,16,41907.752105
24.864823,27,41941.943358
12.354649,14,41959.652391
10.474096,12,41974.784903
7.792278,9,41986.099513
9.952921,11,42000.015463
6.955316,8,42010.129224
27.102685,30,42048.294485
9.957162,11,42062.129849
6.919439,8,42072.392493
19.149151,21,42099.075405
25.98265,27,42133.41854
10.750147,13,42149.900376
8.959012,10,42162.565548
17.759912,20,42187.92075
29.946336,30,42225.791433
9.802054,12,42240.983484
13.552739,15,42259.83328
14.748138,16,42280.171217
28.048527,30,42318.240631
29.946063,30,42356.27756
13.953212,15,42375.066336
21.436394,23,42404.141962
5.752673,7,42413.949663
6.559055,8,42424.079492
7.959012,9,42435.350999
12.953459,14,42452.993689
29.352132,30,42490.914955
7.955058,9,42502.40475
15.746827,17,42524.059422
1.958373,3,42527.922065
11.959012,13,42544.244347
20.387835,22,42572.290564
12.761141,14,42589.928231
22.049409,24,42620.321845
19.943692,21,42646.790454
13.95161,15,42665.582221
17.602309,20,42691.096196
4.997642,6,42698.675506
12.757918,14,42716.401367
12.750761,14,42733.975769
21.861925,23,42763.305192
10.364067,13,42779.647057
26.454304,30,42817.556914
21.347496,23,42846.480251
27.51913,30,42884.34444
17.984535,22,42912.113938
8.959012,10,42924.718864
5.986004,7,42933.621077
2.955789,4,42938.764157
14.186324,16,42959.162205
5.762001,7,42968.059013
19.245764,23,42996.783571
9.27138,10,43009.431673
14.193616,16,43029.649986
3.959047,5,43035.950586
15.990049,17,43057.304766
21.541647,23,43086.388668
1.276554,2,43088.95888
21.803873,24,43119.336172
15.951346,17,43140.654564
29.936507,30,43178.566504
22.986763,24,43209.084437
7.953735,9,43220.597708
15.554587,17,43242.335204
10.752635,12,43257.517452
8.756078,10,43270.101568
8.957171,10,43282.786087
15.742614,17,43304.288416
7.049305,8,43314.449148
20.039542,21,43341.007959
7.273506,8,43351.054197
7.193945,8,43361.114577
13.746285,15,43380.070404
16.54479,18,43403.023583
25.350505,28,43438.256856
29.947646,30,43475.762177
14.946339,16,43496.052987
6.953463,8,43506.201421
9.983858,11,43520.455739
11.552725,13,43536.803168
12.75421,14,43554.421558
29.75062,30,43592.04491
19.55679,22,43619.588901
17.483663,19,43643.4609
1.653155,3,43647.348364
7.779127,10,43659.912985
29.149052,30,43697.865998
16.390471,18,43720.48899
6.556434,8,43730.650353
