#{"t_start": 1776070049.9258964, "env_id": "highway-v0"}
r,l,t
20.454545,30,17469.275765
20.454545,30,17478.78609
20.573864,30,17488.245099
20.454545,30,17497.794729
20.454545,30,17507.257497
20.53988,30,17516.679403
20.454545,30,17526.890926
20.573864,30,17536.319868
20.454545,30,17545.691644
8.181818,13,17549.868772
20.454545,30,17559.391028
20.454545,30,17568.819853
20.454545,30,17578.378836
20.454545,30,17587.779567
20.454545,30,17597.22507
20.454545,30,17606.645556
20.454545,30,17616.274298
20.454545,30,17625.743106
20.454545,30,17635.251008
20.454545,30,17644.737259
20.454545,30,17654.192622
20.53988,30,17663.716619
20.454545,30,17673.287578
20.571645,30,17682.781009
20.573864,30,17692.261133
20.454545,30,17701.821021
20.454545,30,17711.467749
20.454545,30,17720.944999
20.454545,30,17730.397089
20.653391,30,17739.934553
20.454545,30,17749.572613
20.53988,30,17759.124749
20.454545,30,17768.743763
20.454545,30,17778.163454
20.454545,30,17787.726133
20.454545,30,17797.294634
20.454545,30,17806.983223
20.454545,30,17816.475402
20.454545,30,17825.876675
20.454545,30,17835.337721
20.454545,30,17844.836512
20.454545,30,17854.310794
20.454545,30,17863.780961
20.573864,30,17873.190368
20.454545,30,17882.633635
20.454545,30,17892.103443
20.454545,30,17901.560617
20.454545,30,17911.116226
20.454545,30,17920.522768
20.454545,30,17930.084677
20.454545,30,17939.525899
20.454545,30,17949.106591
20.454545,30,17958.580506
20.454545,30,17968.093642
20.454545,30,17977.637167
20.454545,30,17987.139335
20.454545,30,17996.595013
20.454545,30,18006.12696
1.363636,3,18007.082278
20.454545,30,18016.58716
20.454545,30,18026.084259
20.454545,30,18035.51293
20.454545,30,18045.013845
20.454545,30,18054.588704
20.454545,30,18064.205783
20.454545,30,18073.724478
20.454545,30,18083.198178
20.454545,30,18092.651094
20.454545,30,18102.181947
20.454545,30,18111.655853
2.727273,5,18113.261353
20.454545,30,18122.729231
20.454545,30,18132.171061
20.454545,30,18141.590619
20.454545,30,18151.035715
20.454545,30,18160.425462
20.659198,30,18170.585708
20.454545,30,18180.077619
20.454545,30,18189.594563
20.454545,30,18199.041548
20.454545,30,18208.441826
20.454545,30,18217.959985
20.454545,30,18227.496583
20.454545,30,18236.940373
20.454545,30,18246.441853
20.454545,30,18255.962428
20.454545,30,18265.402578
20.454545,30,18274.879698
20.454545,30,18284.300411
20.454545,30,18293.675433
20.573864,30,18303.146066
20.454545,30,18312.589476
20.454545,30,18322.028702
20.454545,30,18331.611468
20.454545,30,18341.11438
20.454545,30,18350.61959
20.454545,30,18360.162909
20.454545,30,18369.614801
20.454545,30,18379.097856
20.454545,30,18388.692775
20.454545,30,18398.302051
20.454545,30,18407.831327
20.454545,30,18417.380197
20.454545,30,18426.847393
20.454545,30,18436.279236
20.454545,30,18445.739119
20.454545,30,18455.205941
20.454545,30,18464.69348
20.454545,30,18474.262872
20.454545,30,18483.814708
20.454545,30,18493.346053
20.454545,30,18502.778053
20.454545,30,18512.338481
20.454545,30,18521.747488
20.454545,30,18531.312738
20.454545,30,18540.70532
20.454545,30,18550.165952
20.454545,30,18559.630954
20.454545,30,18569.097193
20.454545,30,18578.582193
20.454545,30,18588.022426
20.454545,30,18597.526374
20.454545,30,18606.973656
20.454545,30,18616.433089
20.454545,30,18626.008344
20.454545,30,18635.519492
20.454545,30,18645.132274
20.454545,30,18654.721649
20.454545,30,18664.190313
20.454545,30,18673.682924
20.454545,30,18683.137934
20.454545,30,18692.58405
20.454545,30,18702.098398
20.454545,30,18711.596029
20.454545,30,18721.077793
20.454545,30,18730.521985
20.454545,30,18740.04556
20.454545,30,18749.470471
20.454545,30,18758.981761
20.454545,30,18768.4575
20.454545,30,18778.035489
20.454545,30,18787.526155
20.454545,30,18797.132489
20.454545,30,18806.659914
20.454545,30,18816.13145
20.454545,30,18826.222557
20.454545,30,18835.719393
20.454545,30,18845.292187
20.454545,30,18854.814608
20.454545,30,18864.244765
20.454545,30,18873.683542
20.573864,30,18883.215798
20.454545,30,18892.702015
20.454545,30,18902.343894
20.454545,30,18911.857535
20.454545,30,18921.278521
20.53988,30,18930.712513
20.454545,30,18940.192154
20.454545,30,18949.65917
20.454545,30,18959.092436
20.573864,30,18968.478325
4.772727,8,18970.987381
20.454545,30,18980.486504
20.454545,30,18989.979115
20.454545,30,18999.328648
20.454545,30,19008.771738
8.863636,14,19013.288099
20.454545,30,19022.812506
20.454545,30,19032.295769
20.454545,30,19041.821506
20.454545,30,19051.233432
20.454545,30,19060.699613
20.454545,30,19070.217818
20.454545,30,19079.642164
20.454545,30,19089.024552
20.454545,30,19098.473819
20.571645,30,19107.929116
20.454545,30,19117.507005
13.395599,20,19123.819846
20.454545,30,19133.280763
20.454545,30,19142.786245
20.454545,30,19152.145819
20.454545,30,19161.623926
20.454545,30,19171.073421
20.454545,30,19180.507671
20.454545,30,19189.97519
20.454545,30,19199.383702
20.571645,30,19208.941702
20.65698,30,19218.499064
20.454545,30,19228.057892
20.454545,30,19237.614919
20.454545,30,19247.086779
20.65698,30,19256.734898
20.454545,30,19266.18277
20.454545,30,19275.710676
20.454545,30,19285.315316
20.454545,30,19294.816504
21.203427,30,19304.250287
20.454545,30,19313.887702
20.454545,30,19323.335382
20.454545,30,19332.744256
20.454545,30,19342.157201
20.454545,30,19351.653302
20.454545,30,19361.264765
20.454545,30,19370.804241
20.454545,30,19380.322507
20.454545,30,19389.757284
20.738924,30,19399.349147
20.454545,30,19408.812248
20.454545,30,19418.289523
20.454545,30,19427.833547
20.454545,30,19437.241806
20.454545,30,19446.757433
20.454545,30,19456.376543
20.454545,30,19466.568843
20.454545,30,19476.036444
18.528409,28,19484.907892
20.454545,30,19494.340306
20.454545,30,19503.767756
20.454545,30,19513.32926
20.454545,30,19522.770539
20.573864,30,19532.220219
20.454545,30,19541.719294
20.454545,30,19551.247546
20.454545,30,19560.729699
20.454545,30,19570.258233
20.454545,30,19579.697627
20.454545,30,19589.222488
20.454545,30,19598.712564
20.454545,30,19608.082144
20.454545,30,19617.493286
20.454545,30,19627.054648
20.454545,30,19636.47044
20.454545,30,19646.02088
20.454545,30,19655.482443
20.454545,30,19664.987888
20.454545,30,19674.529017
20.454545,30,19684.073823
20.454545,30,19693.597742
20.454545,30,19703.00827
20.454545,30,19712.494838
20.454545,30,19721.986604
20.454545,30,19731.319478
20.454545,30,19740.793794
20.454545,30,19750.328514
20.454545,30,19759.78429
20.454545,30,19769.40957
20.454545,30,19778.883983
20.454545,30,19788.315453
20.53988,30,19797.795199
20.454545,30,19807.20961
20.454545,30,19816.71362
20.53988,30,19826.276783
20.454545,30,19835.710212
20.454545,30,19845.181659
20.573864,30,19854.637193
20.454545,30,19864.139731
19.090909,29,19873.316259
20.454545,30,19882.805719
20.454545,30,19892.299842
20.454545,30,19901.78779
20.454545,30,19911.316456
5.454545,9,19914.160953
20.454545,30,19923.602961
20.454545,30,19933.094933
20.454545,30,19942.593887
20.454545,30,19952.018465
20.454545,30,19961.453963
15.0,23,19968.70593
20.454545,30,19978.225211
20.454545,30,19987.688388
20.454545,30,19997.136125
20.454545,30,20006.679509
20.454545,30,20016.327522
20.571645,30,20025.780322
20.454545,30,20035.182002
20.454545,30,20044.592963
20.454545,30,20054.098574
20.454545,30,20063.699389
20.573864,30,20073.276671
20.454545,30,20082.746325
3.409091,6,20084.640152
20.454545,30,20094.190317
20.454545,30,20103.632554
20.454545,30,20113.082549
20.454545,30,20123.325928
20.454545,30,20132.828557
20.454545,30,20142.283568
20.571645,30,20151.852496
20.454545,30,20161.282562
20.454545,30,20170.775723
20.53988,30,20180.182617
20.454545,30,20189.597694
20.454545,30,20199.169397
20.53988,30,20208.683656
20.454545,30,20218.179218
20.454545,30,20227.608611
20.573864,30,20237.000854
20.454545,30,20246.409871
20.454545,30,20255.902655
20.454545,30,20265.389437
20.454545,30,20274.823051
20.454545,30,20284.240378
20.573864,30,20293.778276
20.454545,30,20303.200698
20.454545,30,20312.634546
20.454545,30,20322.21536
20.454545,30,20331.717923
20.454545,30,20341.404154
20.454545,30,20350.977065
20.454545,30,20360.547547
20.454545,30,20370.054725
20.454545,30,20379.538906
20.454545,30,20389.029181
20.454545,30,20398.516024
20.454545,30,20407.951983
20.454545,30,20417.491216
20.454545,30,20426.999881
20.454545,30,20436.545034
20.573864,30,20445.985007
20.454545,30,20455.501035
20.454545,30,20464.990418
20.454545,30,20474.510596
20.454545,30,20484.010362
20.454545,30,20493.458012
20.454545,30,20503.0463
20.454545,30,20512.560762
20.454545,30,20522.019483
20.454545,30,20531.460428
20.454545,30,20540.944972
20.454545,30,20550.502452
20.454545,30,20559.960891
20.454545,30,20569.363739
20.454545,30,20578.90295
20.454545,30,20588.376652
20.454545,30,20597.988037
20.454545,30,20607.471866
20.454545,30,20616.870515
20.454545,30,20626.291229
20.454545,30,20635.71112
20.454545,30,20645.26853
20.454545,30,20654.7715
20.454545,30,20664.2522
20.454545,30,20673.670496
20.454545,30,20683.157832
20.454545,30,20692.669788
20.454545,30,20702.187765
20.454545,30,20711.660795
20.454545,30,20721.167558
20.454545,30,20730.597535
20.454545,30,20740.078598
20.454545,30,20749.539853
20.454545,30,20759.045302
20.454545,30,20769.327994
20.573864,30,20778.785165
20.454545,30,20788.224368
20.454545,30,20797.676073
20.454545,30,20807.101009
20.454545,30,20816.513342
20.454545,30,20825.936536
20.571645,30,20835.335993
14.318182,22,20842.255739
20.454545,30,20851.683789
20.454545,30,20861.10162
20.454545,30,20870.518589
20.53988,30,20879.949632
20.454545,30,20889.298244
20.454545,30,20898.921445
20.454545,30,20908.419255
20.454545,30,20917.880934
20.454545,30,20927.397814
20.454545,30,20936.819023
20.454545,30,20946.303388
20.454545,30,20955.800431
20.454545,30,20965.323612
20.454545,30,20974.81766
20.454545,30,20984.269839
20.454545,30,20993.760702
20.454545,30,21003.271265
20.454545,30,21012.838403
20.454545,30,21022.334697
20.454545,30,21031.852281
20.454545,30,21041.343073
20.454545,30,21050.804412
20.454545,30,21060.311163
10.227273,16,21065.388672
20.454545,30,21074.861388
20.690946,30,21084.433874
20.454545,30,21094.023807
20.454545,30,21103.532326
20.454545,30,21113.06729
7.5,12,21116.872878
20.454545,30,21126.258641
20.653368,30,21135.754297
20.454545,30,21145.20212
20.454545,30,21154.744878
20.454545,30,21164.236845
20.454545,30,21173.647555
20.454545,30,21183.182666
20.454545,30,21192.746767
20.454545,30,21202.179488
20.454545,30,21211.629219
20.454545,30,21221.037675
20.454545,30,21230.505217
20.454545,30,21239.873551
20.454545,30,21249.251414
20.454545,30,21258.667648
20.454545,30,21268.219121
20.454545,30,21277.651746
20.454545,30,21287.116463
20.454545,30,21296.638962
20.454545,30,21306.035385
20.571645,30,21315.437146
20.454545,30,21324.850025
20.454545,30,21334.398407
20.454545,30,21343.862497
20.454545,30,21353.352023
20.454545,30,21362.837212
20.454545,30,21372.292698
20.454545,30,21381.798018
20.454545,30,21391.303598
20.454545,30,21400.824786
20.539885,30,21411.031134
20.454545,30,21420.438508
20.454545,30,21429.861333
20.454545,30,21439.300711
20.454545,30,21448.802408
20.454545,30,21458.194843
20.454545,30,21467.693034
20.454545,30,21477.160039
20.454545,30,21486.621566
20.454545,30,21496.047885
20.454545,30,21505.387482
20.454545,30,21514.783971
20.454545,30,21524.293536
20.454545,30,21533.747736
20.454545,30,21543.190147
20.454545,30,21552.657703
20.454545,30,21562.20193
20.454545,30,21571.735421
20.454545,30,21581.231412
20.573864,30,21590.723734
20.454545,30,21600.224259
20.454545,30,21609.764057
20.454545,30,21619.27541
20.454545,30,21628.781142
20.454545,30,21638.26435
12.954545,20,21644.60038
20.454545,30,21654.14258
20.454545,30,21663.603125
20.573864,30,21673.207646
20.454545,30,21682.724233
20.454545,30,21692.191593
20.454545,30,21701.675867
20.454545,30,21711.166343
20.454545,30,21720.518705
20.454545,30,21729.965757
20.454545,30,21739.559731
20.454545,30,21749.040444
20.454545,30,21758.495689
20.454545,30,21767.90355
20.454545,30,21777.445435
20.454545,30,21786.81206
20.454545,30,21796.348703
20.454545,30,21805.726086
20.454545,30,21815.259937
20.454545,30,21824.810858
20.454545,30,21834.368401
20.454545,30,21843.764886
20.454545,30,21853.159696
20.53988,30,21862.6895
20.454545,30,21872.186888
20.454545,30,21881.628807
20.571645,30,21891.078453
20.454545,30,21900.583137
20.454545,30,21910.130039
20.454545,30,21919.679328
20.454545,30,21929.18328
20.454545,30,21938.648945
20.454545,30,21948.180309
20.454545,30,21957.621283
20.454545,30,21966.997088
20.454545,30,21976.442128
20.454545,30,21985.96829
20.454545,30,21995.399178
20.454545,30,22004.799816
20.454545,30,22014.218136
20.454545,30,22023.667683
20.454545,30,22033.197376
20.454545,30,22042.755444
20.454545,30,22052.268006
20.454545,30,22062.490694
20.454545,30,22071.993186
20.454545,30,22081.523779
20.454545,30,22091.041873
20.454545,30,22100.554815
20.454545,30,22109.994445
20.454545,30,22119.593997
20.454545,30,22129.118605
20.454545,30,22138.616149
20.454545,30,22148.212571
20.454545,30,22157.679701
20.454545,30,22167.132915
20.454545,30,22176.621415
20.454545,30,22186.048255
20.573864,30,22195.67161
20.454545,30,22205.15993
20.454545,30,22214.58625
20.454545,30,22224.096428
20.454545,30,22233.776417
20.454545,30,22243.304174
20.573864,30,22252.790725
20.454545,30,22262.217962
20.454545,30,22271.739169
20.454545,30,22281.346975
20.454545,30,22290.826335
20.454545,30,22300.345526
20.454545,30,22309.809366
20.454545,30,22319.362441
20.454545,30,22328.89123
20.454545,30,22338.411843
20.454545,30,22347.872036
20.454545,30,22357.277502
20.454545,30,22366.835718
20.454545,30,22376.31923
20.454545,30,22385.828831
20.454545,30,22395.359782
20.454545,30,22404.769804
20.454545,30,22414.2292
20.573864,30,22423.813878
20.454545,30,22433.332512
20.454545,30,22442.799969
20.454545,30,22452.328258
20.454545,30,22461.850784
20.573864,30,22471.410907
20.454545,30,22480.874334
20.454545,30,22490.2996
20.454545,30,22499.714776
20.454545,30,22509.229967
20.454545,30,22518.683635
20.454545,30,22528.246608
20.454545,30,22537.701225
20.454545,30,22547.23156
20.454545,30,22556.738252
20.454545,30,22566.281766
20.454545,30,22575.772856
20.454545,30,22585.266786
20.454545,30,22594.709613
20.454545,30,22604.170613
20.454545,30,22613.576616
20.454545,30,22623.073628
20.454545,30,22632.63587
20.454545,30,22642.079856
20.454545,30,22651.66847
20.454545,30,22661.209399
20.454545,30,22670.844186
20.454545,30,22680.282192
20.454545,30,22689.780045
20.454545,30,22699.244328
20.454545,30,22709.401282
20.454545,30,22718.941473
20.454545,30,22728.371725
20.454545,30,22737.893901
20.454545,30,22747.305449
20.454545,30,22756.773395
20.454545,30,22766.179909
20.454545,30,22775.646802
20.454545,30,22785.031221
20.454545,30,22794.540895
20.454545,30,22804.018975
20.454545,30,22813.561396
20.454545,30,22823.120075
20.454545,30,22832.523185
20.454545,30,22842.063067
20.454545,30,22851.485115
20.454545,30,22860.918594
20.454545,30,22870.426073
20.454545,30,22879.88817
20.454545,30,22889.409523
20.454545,30,22898.917102
20.454545,30,22908.284428
20.454545,30,22917.79685
20.454545,30,22927.285731
20.454545,30,22936.684528
20.454545,30,22946.136666
20.454545,30,22955.596927
20.454545,30,22965.010928
20.53988,30,22974.479873
20.454545,30,22984.054444
20.571645,30,22993.438556
20.454545,30,23002.949212
20.454545,30,23012.43122
20.454545,30,23021.996447
20.454545,30,23031.536402
20.454545,30,23041.061744
20.454545,30,23050.498896
20.454545,30,23059.955585
20.53988,30,23069.547742
20.454545,30,23079.008277
20.454545,30,23088.504249
20.454545,30,23098.055023
20.454545,30,23107.496417
20.454545,30,23117.04553
20.454545,30,23126.576555
20.454545,30,23136.171777
20.454545,30,23145.715591
20.454545,30,23155.197248
20.454545,30,23164.687767
20.454545,30,23174.136895
20.454545,30,23183.627113
20.454545,30,23193.18872
20.454545,30,23202.6821
20.454545,30,23212.170409
20.454545,30,23221.672679
20.454545,30,23231.1573
20.454545,30,23240.581775
20.454545,30,23250.130805
20.573864,30,23259.55902
20.454545,30,23269.083812
20.53988,30,23278.508127
20.454545,30,23287.990018
20.454545,30,23297.509807
20.573864,30,23307.062599
20.454545,30,23316.621147
20.571645,30,23326.142255
20.573864,30,23335.612853
20.454545,30,23345.071641
20.454545,30,23354.593008
20.454545,30,23364.768373
20.454545,30,23374.290816
20.53988,30,23383.728093
20.454545,30,23393.154911
20.454545,30,23402.683125
20.454545,30,23412.275866
20.454545,30,23421.746136
20.571645,30,23431.135909
20.571645,30,23440.614065
20.454545,30,23450.071507
20.454545,30,23459.597921
20.454545,30,23469.135267
20.454545,30,23478.586646
20.454545,30,23488.115353
20.454545,30,23497.546626
20.454545,30,23507.044892
20.454545,30,23516.576431
20.454545,30,23526.067388
20.690946,30,23535.452445
20.454545,30,23544.837696
20.454545,30,23554.360804
20.454545,30,23563.847279
20.454545,30,23573.288769
20.454545,30,23582.836913
20.454545,30,23592.271907
20.454545,30,23601.663651
20.454545,30,23611.206284
20.454545,30,23620.650848
20.454545,30,23630.09861
20.454545,30,23639.6057
20.454545,30,23649.002741
20.454545,30,23658.421168
20.454545,30,23667.857111
20.454545,30,23677.292031
20.454545,30,23686.807587
20.454545,30,23696.440628
20.454545,30,23706.034504
20.454545,30,23715.547959
20.454545,30,23725.118497
20.454545,30,23734.579503
20.454545,30,23744.142505
20.454545,30,23753.617276
20.454545,30,23763.134001
20.454545,30,23772.730882
20.454545,30,23782.175656
20.454545,30,23791.72502
20.454545,30,23801.182789
9.100054,14,23805.638882
20.454545,30,23815.116814
20.454545,30,23824.631185
20.454545,30,23834.112946
20.454545,30,23843.71028
20.454545,30,23853.191218
20.454545,30,23862.625591
20.454545,30,23872.090921
20.454545,30,23881.592563
20.454545,30,23891.113803
20.454545,30,23900.631562
20.454545,30,23910.118754
20.454545,30,23919.604976
20.454545,30,23929.145965
20.454545,30,23938.669152
20.454545,30,23948.091785
20.454545,30,23957.535147
20.454545,30,23967.050417
20.454545,30,23976.475199
20.454545,30,23985.971904
20.454545,30,23995.450857
20.454545,30,24005.699615
20.454545,30,24015.151013
20.454545,30,24024.624736
20.571645,30,24034.102681
12.272727,19,24040.057735
20.454545,30,24049.579137
20.454545,30,24059.026721
20.454545,30,24068.704564
20.454545,30,24078.146945
20.454545,30,24087.620609
20.454545,30,24097.138501
20.454545,30,24106.708536
20.454545,30,24116.196269
20.454545,30,24125.633239
20.454545,30,24135.238119
20.454545,30,24144.835505
20.454545,30,24154.393042
20.454545,30,24163.930706
20.454545,30,24173.486417
20.454545,30,24182.922535
20.454545,30,24192.443506
20.454545,30,24201.735998
20.454545,30,24211.169006
20.454545,30,24220.543576
20.454545,30,24229.971324
20.454545,30,24239.416506
8.863636,14,24243.847223
20.454545,30,24253.32288
20.454545,30,24262.898571
20.454545,30,24272.427619
20.454545,30,24281.920233
20.454545,30,24291.38774
20.454545,30,24300.850527
20.454545,30,24310.278084
20.454545,30,24319.849813
20.454545,30,24329.452194
20.454545,30,24339.010384
20.573864,30,24348.445847
20.573864,30,24357.881478
20.454545,30,24367.37811
20.454545,30,24376.944641
20.454545,30,24386.375257
20.454545,30,24395.901515
20.454545,30,24405.476712
20.454545,30,24414.907535
20.454545,30,24424.439195
20.454545,30,24434.004195
20.454545,30,24443.522162
20.454545,30,24453.054125
20.454545,30,24462.5594
20.454545,30,24472.040543
20.454545,30,24481.455199
20.454545,30,24491.03154
20.454545,30,24500.551546
20.454545,30,24510.045235
19.772727,30,24519.620633
20.454545,30,24529.096734
20.454545,30,24538.552081
8.181818,13,24542.686532
20.454545,30,24552.159724
20.454545,30,24561.602049
20.454545,30,24571.22175
20.571645,30,24580.7463
20.454545,30,24590.265327
20.454545,30,24599.687243
20.454545,30,24609.167485
20.454545,30,24618.761264
20.454545,30,24628.270523
20.454545,30,24637.844722
20.454545,30,24647.328686
20.454545,30,24657.555965
20.454545,30,24667.026523
20.454545,30,24676.426202
20.454545,30,24685.833571
20.454545,30,24695.284989
20.454545,30,24704.701179
20.454545,30,24714.195581
20.454545,30,24723.75531
20.454545,30,24733.171628
20.454545,30,24742.664886
20.454545,30,24752.221575
20.454545,30,24761.740334
20.454545,30,24771.242333
20.454545,30,24780.77776
20.454545,30,24790.204968
20.573864,30,24799.694918
20.454545,30,24809.154815
20.454545,30,24818.609742
20.454545,30,24828.015287
20.454545,30,24837.51263
20.573864,30,24847.078559
20.454545,30,24856.595863
20.454545,30,24866.013638
20.454545,30,24875.37839
20.454545,30,24884.763099
4.090909,7,24886.995154
20.454545,30,24896.496689
20.454545,30,24905.930708
20.454545,30,24915.380863
20.454545,30,24924.928984
20.454545,30,24934.339078
20.454545,30,24943.761366
20.454545,30,24953.157748
20.454545,30,24962.566582
20.454545,30,24972.047002
20.454545,30,24981.530247
20.454545,30,24990.976439
20.454545,30,25000.441474
20.454545,30,25009.991496
20.454545,30,25019.378198
20.454545,30,25028.805572
20.454545,30,25038.421926
20.454545,30,25047.928007
20.454545,30,25057.413378
20.573864,30,25066.988522
13.636364,21,25073.733042
20.454545,30,25083.183252
20.454545,30,25092.831403
20.454545,30,25102.398842
20.454545,30,25111.810955
20.454545,30,25121.351865
20.454545,30,25130.726732
20.454545,30,25140.219579
20.454545,30,25149.856049
20.454545,30,25159.293868
20.454545,30,25168.780242
20.454545,30,25178.302196
20.454545,30,25187.822548
20.454545,30,25197.360878
20.454545,30,25206.909558
20.454545,30,25216.302246
20.454545,30,25225.782833
20.454545,30,25235.184729
20.454545,30,25244.667843
20.454545,30,25254.14888
20.454545,30,25263.624714
20.454545,30,25273.107342
20.454545,30,25282.656591
20.454545,30,25292.117006
20.454545,30,25302.257643
20.573864,30,25311.826078
20.454545,30,25321.311136
20.571645,30,25330.808851
20.454545,30,25340.315375
20.454545,30,25349.940027
20.690946,30,25359.386968
20.454545,30,25368.860085
20.454545,30,25378.346726
20.454545,30,25387.882535
20.454545,30,25397.227715
20.454545,30,25406.698765
20.454545,30,25416.274671
20.454545,30,25425.772285
20.454545,30,25435.311757
20.454545,30,25444.857963
20.454545,30,25454.402825
20.454545,30,25463.90634
20.454545,30,25473.505687
20.454545,30,25482.977893
20.454545,30,25492.507382
20.573864,30,25501.912859
20.454545,30,25511.348093
10.909091,17,25516.687016
20.454545,30,25526.123759
20.454545,30,25535.529137
20.454545,30,25544.953561
20.454545,30,25554.479605
20.454545,30,25563.910167
20.454545,30,25573.380823
20.454545,30,25582.99341
20.454545,30,25592.43735
20.454545,30,25601.929076
20.454545,30,25611.459363
20.454545,30,25620.951793
20.454545,30,25630.381261
20.690946,30,25639.800524
15.0,23,25647.06729
20.454545,30,25656.498928
20.454545,30,25665.992661
20.454545,30,25675.524792
20.454545,30,25685.068494
20.454545,30,25694.639545
20.454545,30,25704.039355
20.454545,30,25713.490778
20.454545,30,25723.013686
20.454545,30,25732.43772
20.454545,30,25741.914415
20.454545,30,25751.359473
20.454545,30,25760.824468
20.454545,30,25770.253894
20.454545,30,25779.746823
20.454545,30,25789.247058
20.454545,30,25798.785037
20.454545,30,25808.27318
20.454545,30,25817.814706
20.454545,30,25827.254405
20.454545,30,25836.70543
20.571645,30,25846.20375
20.454545,30,25855.672101
20.454545,30,25865.233047
20.454545,30,25874.714143
2.727273,5,25876.304762
20.454545,30,25885.839198
20.454545,30,25895.323855
20.454545,30,25904.771934
20.454545,30,25914.297721
20.454545,30,25923.876627
20.454545,30,25933.308212
20.454545,30,25942.709358
20.573864,30,25952.969798
20.454545,30,25962.517657
20.454545,30,25972.085352
20.454545,30,25981.584167
20.454545,30,25991.101203
20.454545,30,26000.450855
20.454545,30,26009.997776
20.454545,30,26019.555943
20.454545,30,26028.994408
20.454545,30,26038.475316
15.119318,23,26045.817458
20.539881,30,26055.350796
20.454545,30,26064.957462
20.454545,30,26074.522949
20.454545,30,26084.148877
20.573864,30,26093.691618
20.454545,30,26103.148988
20.454545,30,26112.617759
20.454545,30,26122.105964
20.454545,30,26131.640919
9.545455,15,26136.378834
20.454545,30,26145.945699
20.454545,30,26155.461092
20.454545,30,26164.952102
20.454545,30,26174.636489
20.454545,30,26184.142488
20.454545,30,26193.745302
20.454545,30,26203.180348
20.454545,30,26212.630358
20.454545,30,26222.109904
20.454545,30,26231.533798
20.454545,30,26240.967027
20.454545,30,26250.424568
20.454545,30,26259.886081
20.454545,30,26269.291679
20.454545,30,26278.851436
20.454545,30,26288.315007
20.454545,30,26297.78299
20.454545,30,26307.206661
20.454545,30,26316.779771
20.454545,30,26326.255965
20.454545,30,26335.769861
20.454545,30,26345.212411
20.454545,30,26354.664699
20.454545,30,26364.144203
20.454545,30,26373.690558
20.454545,30,26383.155886
20.454545,30,26392.683279
20.454545,30,26402.060298
20.454545,30,26411.552396
20.454545,30,26420.998709
20.454545,30,26430.519273
20.454545,30,26439.989841
20.571645,30,26449.474624
20.454545,30,26458.900078
20.454545,30,26468.48805
20.454545,30,26477.972677
20.454545,30,26487.426153
20.454545,30,26496.904402
20.454545,30,26506.462539
20.454545,30,26515.984915
20.454545,30,26525.522231
20.454545,30,26535.004348
20.454545,30,26544.455342
20.454545,30,26553.976786
20.573864,30,26563.527131
20.454545,30,26573.055558
20.454545,30,26582.562443
20.454545,30,26592.101442
20.454545,30,26602.303761
15.681818,24,26609.869476
2.045455,4,26611.162127
20.454545,30,26620.553341
20.454545,30,26630.064431
20.454545,30,26639.475837
20.454545,30,26648.906985
17.727273,27,26657.417178
20.454545,30,26667.000844
20.454545,30,26676.506138
20.454545,30,26686.00476
20.573864,30,26695.479077
20.454545,30,26704.977491
20.454545,30,26714.458926
20.571645,30,26724.087344
20.573864,30,26733.638347
20.454545,30,26743.133804
20.454545,30,26752.835316
20.454545,30,26762.344847
20.454545,30,26771.89163
20.454545,30,26781.384292
20.454545,30,26790.921436
20.454545,30,26800.508281
20.454545,30,26810.114046
20.454545,30,26819.701846
20.454545,30,26829.254128
20.454545,30,26838.814723
20.454545,30,26848.358349
20.573864,30,26858.138655
20.454545,30,26867.634801
20.454545,30,26877.053059
20.454545,30,26886.566364
20.454545,30,26896.16543
20.454545,30,26905.700018
20.454545,30,26915.179955
20.571645,30,26924.748485
20.454545,30,26934.368412
20.454545,30,26943.886767
20.454545,30,26953.39271
20.454545,30,26962.955692
20.454545,30,26972.523108
20.454545,30,26982.000504
20.454545,30,26991.598998
20.454545,30,27001.074271
20.454545,30,27010.545765
20.454545,30,27020.124936
20.454545,30,27029.719675
20.454545,30,27039.21573
20.454545,30,27048.684806
20.454545,30,27058.246293
20.454545,30,27067.748619
20.454545,30,27077.257979
20.454545,30,27086.798578
20.454545,30,27096.288447
20.454545,30,27105.776787
20.454545,30,27115.304152
20.571645,30,27124.766258
20.454545,30,27134.367801
20.454545,30,27143.845563
20.454545,30,27153.399125
20.454545,30,27163.028713
20.454545,30,27172.496686
20.454545,30,27181.946832
20.454545,30,27191.392555
20.454545,30,27201.014486
20.454545,30,27210.470763
20.454545,30,27220.017558
20.454545,30,27229.450279
20.454545,30,27238.955173
20.454545,30,27248.408051
20.53988,30,27258.612766
20.454545,30,27268.122861
20.454545,30,27277.650013
8.863636,14,27282.168536
20.454545,30,27291.64478
20.454545,30,27301.095526
20.454545,30,27310.557426
20.454545,30,27320.09334
20.454545,30,27329.564831
20.454545,30,27339.152487
20.454545,30,27348.657258
20.454545,30,27358.131982
20.454545,30,27367.58194
20.454545,30,27377.022774
20.571645,30,27386.529934
20.573864,30,27396.040168
20.454545,30,27405.485893
20.454545,30,27414.937077
20.454545,30,27424.374867
2.727273,5,27425.992827
20.454545,30,27435.568541
20.454545,30,27445.086793
20.454545,30,27454.630912
20.454545,30,27464.146966
20.454545,30,27473.784723
20.454545,30,27483.240644
20.454545,30,27492.656151
20.454545,30,27502.264513
20.454545,30,27511.709857
20.454545,30,27521.147779
